Feature	CG_Total_C	CG_Methylated_C	CG_Total_Reads	CG_Methylated_Reads	CG_Weighted_mC	CHG_Total_C	CHG_Methylated_C	CHG_Total_Reads	CHG_Methylated_Reads	CHG_Weighted_mC	CHH_Total_C	CHH_Methylated_C	CHH_Total_Reads	CHH_Methylated_Reads	CHH_Weighted_mC	CG_pvalue	CG_qvalue	CHG_pvalue	CHG_qvalue	CHH_pvalue	CHH_qvalue	Classification
p5.00_sc00090_p0018	9.0	6.0	48.0	32.0	0.6666666666666666	14.0	0.0	82.0	1.0	0.012195121951219513	49.0	0.0	266.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00090_p0019	1.0	1.0	27.0	9.0	0.3333333333333333	10.0	0.0	85.0	0.0	0.0	22.0	0.0	337.0	1.0	0.002967359050445104					1.0	1.0	Unmethylated
p5.00_sc00090_p0020	8.0	0.0	138.0	1.0	0.007246376811594203	7.0	0.0	92.0	0.0	0.0	12.0	0.0	150.0	0.0	0.0							Unmethylated
p5.00_sc00090_p0021	16.0	4.0	106.0	37.0	0.3490566037735849	44.0	0.0	278.0	3.0	0.01079136690647482	118.0	0.0	831.0	2.0	0.002406738868832732			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0022	18.0	0.0	102.0	1.0	0.00980392156862745	23.0	0.0	133.0	0.0	0.0	47.0	0.0	315.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00090_p0023						2.0	0.0	37.0	0.0	0.0	3.0	0.0	117.0	1.0	0.008547008547008548							NA
p5.00_sc00090_p0024	17.0	9.0	129.0	40.0	0.31007751937984496	28.0	0.0	150.0	3.0	0.02	67.0	0.0	399.0	2.0	0.0050125313283208035			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0025	20.0	0.0	204.0	0.0	0.0	11.0	0.0	109.0	0.0	0.0	28.0	0.0	197.0	1.0	0.005076142131979695	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00090_p0026	9.0	8.0	53.0	44.0	0.8301886792452831	13.0	1.0	87.0	4.0	0.04597701149425287	58.0	1.0	370.0	7.0	0.01891891891891892					0.486663429621699	1.0	Unclassified
p5.00_sc00090_p0027	17.0	0.0	225.0	1.0	0.004444444444444445	11.0	0.0	108.0	1.0	0.009259259259259259	13.0	0.0	137.0	0.0	0.0							Unmethylated
p5.00_sc00090_p0028	24.0	5.0	129.0	29.0	0.2248062015503876	27.0	0.0	210.0	0.0	0.0	70.0	0.0	536.0	1.0	0.001865671641791045	0.8526821742035591	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0029	14.0	9.0	93.0	55.0	0.5913978494623656	34.0	0.0	185.0	0.0	0.0	44.0	0.0	298.0	1.0	0.003355704697986577			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0030	26.0	22.0	159.0	115.0	0.7232704402515723	78.0	0.0	429.0	1.0	0.002331002331002331	184.0	0.0	1149.0	4.0	0.0034812880765883376	3.816427602563133e-09	3.7358198748427645e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00090_p0031	24.0	0.0	138.0	0.0	0.0	26.0	0.0	177.0	1.0	0.005649717514124294	74.0	0.0	517.0	1.0	0.0019342359767891683	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00090_p0032	6.0	6.0	60.0	37.0	0.6166666666666667	18.0	0.0	111.0	0.0	0.0	71.0	0.0	425.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00090_p0033	4.0	0.0	55.0	2.0	0.03636363636363636	7.0	0.0	87.0	0.0	0.0	24.0	0.0	272.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0034	4.0	0.0	55.0	2.0	0.03636363636363636	7.0	0.0	87.0	0.0	0.0	24.0	0.0	272.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0035	4.0	0.0	17.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	21.0	0.0	106.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0036	9.0	0.0	74.0	2.0	0.027027027027027032	15.0	0.0	107.0	0.0	0.0	16.0	0.0	215.0	0.0	0.0							Unmethylated
p5.00_sc00090_p0037	1.0	0.0	9.0	0.0	0.0	5.0	0.0	30.0	0.0	0.0	23.0	1.0	115.0	3.0	0.02608695652173913					0.23235664478573115	1.0	Unmethylated
p5.00_sc00090_p0038																						NA
p5.00_sc00090_p0039	5.0	0.0	40.0	6.0	0.15	5.0	0.0	43.0	2.0	0.04651162790697674	23.0	0.0	163.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0040	5.0	0.0	31.0	0.0	0.0	8.0	0.0	44.0	1.0	0.022727272727272728	48.0	0.0	224.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0041	14.0	14.0	84.0	63.0	0.75	19.0	15.0	113.0	66.0	0.584070796460177	42.0	0.0	253.0	8.0	0.03162055335968378					1.0	1.0	Unclassified
p5.00_sc00090_p0042						4.0	4.0	98.0	83.0	0.8469387755102041	15.0	1.0	296.0	13.0	0.04391891891891892							NA
p5.00_sc00090_p0043	7.0	0.0	35.0	2.0	0.057142857142857134	6.0	0.0	44.0	1.0	0.022727272727272728	25.0	0.0	152.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0044	4.0	0.0	46.0	1.0	0.021739130434782608	10.0	0.0	71.0	0.0	0.0	24.0	0.0	185.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0045	45.0	3.0	294.0	15.0	0.051020408163265314	62.0	0.0	406.0	1.0	0.0024630541871921183	138.0	0.0	987.0	3.0	0.00303951367781155	0.999946908482207	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00090_p0046																						NA
p5.00_sc00090_p0047	4.0	0.0	58.0	1.0	0.017241379310344827	11.0	0.0	119.0	1.0	0.008403361344537815	30.0	0.0	255.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00090_p0048	13.0	0.0	96.0	14.0	0.14583333333333334	44.0	0.0	305.0	2.0	0.006557377049180328	118.0	0.0	787.0	2.0	0.0025412960609911056			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00090_p0049	21.0	6.0	147.0	31.0	0.2108843537414966	54.0	0.0	334.0	0.0	0.0	120.0	0.0	833.0	2.0	0.002400960384153661	0.5730281959477346	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0050	11.0	10.0	63.0	55.0	0.873015873015873	27.0	23.0	150.0	114.0	0.76	66.0	0.0	362.0	25.0	0.06906077348066299			1.9112483567515868e-25	1.6692066703223428e-23	1.0	1.0	TE-like
p5.00_sc00090_p0051	6.0	0.0	29.0	2.0	0.06896551724137931	16.0	0.0	99.0	0.0	0.0	56.0	0.0	423.0	1.0	0.0023640661938534287					1.0	1.0	Unmethylated
p5.00_sc00090_p0052	21.0	17.0	88.0	67.0	0.7613636363636364	35.0	1.0	171.0	4.0	0.023391812865497075	103.0	0.0	465.0	2.0	0.004301075268817204	8.510329229121972e-07	6.2397999855710715e-06	0.8648322645745841	1.0	1.0	1.0	gbM
p5.00_sc00090_p0053	37.0	12.0	215.0	47.0	0.2186046511627907	42.0	0.0	228.0	4.0	0.017543859649122806	124.0	0.0	684.0	0.0	0.0	0.3479150511661424	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0054						2.0	0.0	47.0	0.0	0.0	3.0	0.0	66.0	0.0	0.0							NA
p5.00_sc00090_p0055	8.0	3.0	58.0	20.0	0.3448275862068966	30.0	0.0	224.0	1.0	0.004464285714285714	61.0	0.0	563.0	1.0	0.0017761989342806395			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00090_p0056																						NA
p5.00_sc00092_p0001	16.0	14.0	74.0	52.0	0.7027027027027027	21.0	2.0	140.0	11.0	0.07857142857142857	40.0	0.0	252.0	2.0	0.007936507936507936			0.32710982237962843	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0002	25.0	3.0	135.0	20.0	0.14814814814814814	36.0	6.0	182.0	24.0	0.13186813186813187	104.0	1.0	611.0	4.0	0.006546644844517185	0.9861036796751932	1.0	0.013602512751802964	0.2969970508836042	0.6975029144730128	1.0	Unclassified
p5.00_sc00092_p0003	9.0	0.0	76.0	0.0	0.0	9.0	0.0	72.0	0.0	0.0	28.0	0.0	167.0	1.0	0.0059880239520958105					1.0	1.0	Unmethylated
p5.00_sc00092_p0004	18.0	0.0	91.0	0.0	0.0	51.0	0.0	273.0	1.0	0.003663003663003664	104.0	0.0	550.0	1.0	0.0018181818181818184			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0005	25.0	0.0	169.0	2.0	0.01183431952662722	19.0	0.0	138.0	0.0	0.0	63.0	0.0	448.0	1.0	0.002232142857142857	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00092_p0006	3.0	0.0	38.0	0.0	0.0	1.0	0.0	40.0	0.0	0.0	10.0	0.0	147.0	1.0	0.006802721088435374							NA
p5.00_sc00092_p0007	11.0	10.0	163.0	54.0	0.3312883435582822	39.0	0.0	308.0	2.0	0.006493506493506494	101.0	2.0	895.0	11.0	0.012290502793296087			1.0	1.0	0.3212054666924996	1.0	Unclassified
p5.00_sc00092_p0008	3.0	3.0	21.0	18.0	0.8571428571428571	3.0	0.0	34.0	0.0	0.0	8.0	0.0	131.0	1.0	0.0076335877862595426							NA
p5.00_sc00092_p0009						1.0	0.0	25.0	1.0	0.04												NA
p5.00_sc00092_p0010	36.0	0.0	193.0	6.0	0.031088082901554407	38.0	0.0	214.0	3.0	0.014018691588785048	102.0	0.0	551.0	1.0	0.0018148820326678765	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0011	5.0	0.0	57.0	13.0	0.2280701754385965	10.0	0.0	70.0	2.0	0.028571428571428567	20.0	0.0	203.0	2.0	0.009852216748768471					1.0	1.0	Unmethylated
p5.00_sc00092_p0012																						NA
p5.00_sc00092_p0013	6.0	6.0	42.0	40.0	0.9523809523809524	7.0	7.0	37.0	23.0	0.6216216216216216	49.0	0.0	279.0	1.0	0.003584229390681004					1.0	1.0	Unclassified
p5.00_sc00092_p0014	7.0	6.0	47.0	26.0	0.5531914893617021	13.0	0.0	102.0	0.0	0.0	57.0	1.0	347.0	3.0	0.008645533141210375					0.4807275637948355	1.0	Unclassified
p5.00_sc00092_p0015	30.0	19.0	263.0	187.0	0.7110266159695817	47.0	14.0	336.0	131.0	0.3898809523809524	98.0	4.0	969.0	56.0	0.05779153766769865	7.007748037915905e-05	0.0003967886294771689	1.5911889337796994e-07	5.439725104196717e-06	0.026438978575676758	1.0	TE-like
p5.00_sc00092_p0016	17.0	17.0	176.0	167.0	0.9488636363636364	16.0	14.0	150.0	122.0	0.8133333333333334	33.0	4.0	432.0	54.0	0.125					0.0005360708338003271	0.06555429259956995	Unclassified
p5.00_sc00092_p0017	11.0	9.0	58.0	42.0	0.7241379310344828	11.0	0.0	72.0	2.0	0.027777777777777776	38.0	0.0	195.0	1.0	0.005128205128205128					1.0	1.0	Unclassified
p5.00_sc00092_p0018	5.0	5.0	46.0	42.0	0.9130434782608696	17.0	15.0	106.0	86.0	0.8113207547169812	36.0	2.0	240.0	12.0	0.05					0.0637357914867361	1.0	Unclassified
p5.00_sc00092_p0019	41.0	0.0	261.0	0.0	0.0	26.0	0.0	135.0	0.0	0.0	26.0	0.0	155.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0020	19.0	0.0	116.0	1.0	0.008620689655172414	30.0	0.0	137.0	1.0	0.007299270072992701	49.0	0.0	243.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0021	7.0	0.0	57.0	0.0	0.0	14.0	0.0	69.0	0.0	0.0	45.0	0.0	238.0	1.0	0.004201680672268907					1.0	1.0	Unmethylated
p5.00_sc00092_p0022	22.0	7.0	141.0	30.0	0.2127659574468085	63.0	0.0	404.0	2.0	0.0049504950495049506	135.0	0.0	995.0	2.0	0.0020100502512562816	0.437104609169426	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0023	1.0	0.0	15.0	1.0	0.06666666666666668	4.0	0.0	37.0	0.0	0.0	20.0	0.0	175.0	1.0	0.005714285714285714					1.0	1.0	Unmethylated
p5.00_sc00092_p0024	20.0	11.0	169.0	50.0	0.2958579881656805	37.0	0.0	225.0	7.0	0.031111111111111117	112.0	0.0	699.0	1.0	0.001430615164520744	0.011011018164116142	0.0443750533420204	1.0	1.0	1.0	1.0	gbM
p5.00_sc00092_p0025	30.0	13.0	151.0	57.0	0.3774834437086093	25.0	0.0	135.0	2.0	0.014814814814814815	88.0	0.0	460.0	2.0	0.004347826086956522	0.056681222833938526	0.19876815555217672	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0026	39.0	25.0	193.0	122.0	0.6321243523316062	112.0	0.0	596.0	2.0	0.003355704697986577	210.0	0.0	1192.0	2.0	0.0016778523489932886	3.6814065114578912e-06	2.4722719220058897e-05	1.0	1.0	1.0	1.0	gbM
p5.00_sc00092_p0027	1.0	0.0	21.0	0.0	0.0	2.0	0.0	24.0	0.0	0.0	9.0	0.0	42.0	0.0	0.0							NA
p5.00_sc00092_p0028	9.0	3.0	65.0	28.0	0.4307692307692308	11.0	0.0	118.0	0.0	0.0	27.0	0.0	280.0	1.0	0.0035714285714285718					1.0	1.0	Unclassified
p5.00_sc00092_p0029	21.0	19.0	135.0	86.0	0.6370370370370371	49.0	0.0	281.0	1.0	0.0035587188612099642	100.0	0.0	628.0	3.0	0.004777070063694267	4.4465022203457845e-09	4.307656602626601e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00092_p0030	21.0	4.0	129.0	22.0	0.17054263565891473	41.0	0.0	239.0	3.0	0.012552301255230124	104.0	0.0	550.0	1.0	0.0018181818181818184	0.8864869409638644	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0031	49.0	0.0	284.0	2.0	0.007042253521126761	42.0	0.0	280.0	0.0	0.0	88.0	0.0	628.0	2.0	0.0031847133757961785	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0032	29.0	18.0	182.0	101.0	0.554945054945055	104.0	0.0	616.0	2.0	0.003246753246753247	336.0	0.0	1890.0	5.0	0.002645502645502645	0.00015866448294816219	0.000843663553806517	1.0	1.0	1.0	1.0	gbM
p5.00_sc00092_p0033																						NA
p5.00_sc00092_p0034	15.0	0.0	115.0	0.0	0.0	16.0	0.0	105.0	0.0	0.0	30.0	0.0	285.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00092_p0035	9.0	7.0	50.0	46.0	0.92	39.0	0.0	204.0	0.0	0.0	78.0	0.0	439.0	1.0	0.002277904328018223			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0036	14.0	4.0	80.0	13.0	0.1625	5.0	0.0	50.0	0.0	0.0	41.0	0.0	229.0	1.0	0.004366812227074236					1.0	1.0	Unclassified
p5.00_sc00092_p0037	11.0	1.0	83.0	15.0	0.18072289156626506	18.0	0.0	105.0	0.0	0.0	62.0	0.0	329.0	1.0	0.00303951367781155					1.0	1.0	Unmethylated
p5.00_sc00092_p0038	1.0	1.0	18.0	15.0	0.8333333333333334	10.0	0.0	84.0	0.0	0.0	31.0	0.0	259.0	3.0	0.011583011583011579					1.0	1.0	Unmethylated
p5.00_sc00092_p0039	20.0	4.0	102.0	18.0	0.17647058823529413	12.0	0.0	91.0	1.0	0.01098901098901099	64.0	0.0	409.0	0.0	0.0	0.8610281372400056	1.0			1.0	1.0	Unclassified
p5.00_sc00092_p0040	6.0	3.0	44.0	24.0	0.5454545454545454	17.0	0.0	121.0	0.0	0.0	69.0	0.0	430.0	1.0	0.002325581395348837					1.0	1.0	Unclassified
p5.00_sc00092_p0041																						NA
p5.00_sc00092_p0042	2.0	1.0	16.0	2.0	0.125	10.0	0.0	39.0	0.0	0.0	24.0	0.0	114.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00092_p0043	21.0	3.0	189.0	47.0	0.24867724867724866	66.0	0.0	442.0	1.0	0.0022624434389140274	166.0	0.0	1145.0	3.0	0.002620087336244541	0.961557776036562	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0044																						NA
p5.00_sc00092_p0045	20.0	8.0	125.0	34.0	0.272	52.0	0.0	314.0	0.0	0.0	134.0	0.0	827.0	2.0	0.002418379685610641	0.18006884491388694	0.5640203953331095	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0046	5.0	1.0	56.0	21.0	0.375	8.0	5.0	73.0	37.0	0.5068493150684932	24.0	3.0	247.0	14.0	0.05668016194331984					0.0025258615046548	0.2309238810850833	Unclassified
p5.00_sc00092_p0047	46.0	34.0	337.0	224.0	0.6646884272997032	60.0	39.0	476.0	242.0	0.5084033613445378	235.0	7.0	1786.0	49.0	0.027435610302351626	2.0006786679735027e-10	2.365526840810245e-09	2.782596283994748e-34	5.363214458409878e-32	0.019405649314195847	1.0	TE-like
p5.00_sc00092_p0048	15.0	12.0	119.0	80.0	0.6722689075630253	6.0	5.0	95.0	55.0	0.5789473684210527	53.0	0.0	481.0	8.0	0.016632016632016633					1.0	1.0	Unclassified
p5.00_sc00092_p0049																						NA
p5.00_sc00092_p0050	12.0	6.0	73.0	39.0	0.5342465753424658	19.0	0.0	130.0	9.0	0.06923076923076922	57.0	0.0	472.0	5.0	0.01059322033898305					1.0	1.0	Unclassified
p5.00_sc00092_p0051	22.0	6.0	176.0	76.0	0.4318181818181818	33.0	8.0	194.0	57.0	0.29381443298969073	79.0	0.0	687.0	7.0	0.010189228529839884	0.6239995409896021	1.0	0.0003598741937010605	0.00960151219900753	1.0	1.0	TE-like
p5.00_sc00092_p0052	15.0	2.0	103.0	24.0	0.2330097087378641	30.0	0.0	236.0	1.0	0.00423728813559322	93.0	0.0	775.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00092_p0053																						NA
p5.00_sc00092_p0054	38.0	3.0	212.0	16.0	0.07547169811320754	52.0	0.0	302.0	0.0	0.0	101.0	0.0	587.0	3.0	0.005110732538330494	0.9996026961677156	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00092_p0055	2.0	0.0	20.0	0.0	0.0	10.0	0.0	84.0	0.0	0.0	50.0	0.0	475.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00093_p0001	3.0	3.0	30.0	25.0	0.8333333333333334	4.0	4.0	28.0	24.0	0.8571428571428571	14.0	0.0	92.0	2.0	0.021739130434782608							Unclassified
p5.00_sc00093_p0002	5.0	5.0	33.0	31.0	0.9393939393939394	6.0	3.0	47.0	26.0	0.5531914893617021	5.0	0.0	84.0	1.0	0.011904761904761904							NA
p5.00_sc00093_p0003																						NA
p5.00_sc00093_p0004	23.0	0.0	111.0	0.0	0.0	28.0	0.0	152.0	0.0	0.0	133.0	1.0	704.0	2.0	0.002840909090909091	1.0	1.0	1.0	1.0	0.7832683700894968	1.0	Unmethylated
p5.00_sc00093_p0005																						NA
p5.00_sc00093_p0006																						NA
p5.00_sc00093_p0007	23.0	1.0	146.0	2.0	0.0136986301369863	15.0	0.0	105.0	0.0	0.0	28.0	0.0	206.0	1.0	0.0048543689320388345	0.9995321306257612	1.0			1.0	1.0	Unmethylated
p5.00_sc00093_p0008	6.0	0.0	93.0	0.0	0.0	9.0	0.0	81.0	0.0	0.0	47.0	0.0	326.0	1.0	0.003067484662576687					1.0	1.0	Unmethylated
p5.00_sc00093_p0009	18.0	17.0	117.0	91.0	0.7777777777777778	24.0	0.0	187.0	3.0	0.016042780748663103	77.0	0.0	565.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0010	13.0	10.0	94.0	69.0	0.7340425531914894	26.0	0.0	217.0	0.0	0.0	77.0	0.0	554.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0011	10.0	6.0	54.0	34.0	0.6296296296296297	10.0	3.0	59.0	19.0	0.3220338983050847	26.0	0.0	193.0	1.0	0.0051813471502590676					1.0	1.0	Unclassified
p5.00_sc00093_p0012	32.0	1.0	188.0	18.0	0.09574468085106384	25.0	0.0	158.0	1.0	0.006329113924050633	68.0	0.0	414.0	0.0	0.0	0.9999767121227408	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0013	1.0	1.0	33.0	33.0	1.0	9.0	9.0	129.0	119.0	0.9224806201550388	6.0	0.0	241.0	19.0	0.07883817427385892							NA
p5.00_sc00093_p0014	51.0	0.0	249.0	1.0	0.004016064257028112	36.0	0.0	168.0	0.0	0.0	49.0	0.0	274.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0015	50.0	0.0	364.0	3.0	0.008241758241758242	36.0	0.0	236.0	1.0	0.00423728813559322	61.0	0.0	411.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0016	58.0	3.0	337.0	13.0	0.03857566765578635	32.0	1.0	186.0	4.0	0.021505376344086027	73.0	0.0	503.0	4.0	0.007952286282306162	0.9999988669128196	1.0	0.8395389482317667	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0017	27.0	27.0	184.0	161.0	0.875	82.0	0.0	505.0	3.0	0.005940594059405941	253.0	0.0	1528.0	4.0	0.002617801047120419	1.6537936389513945e-15	4.794085961871456e-14	1.0	1.0	1.0	1.0	gbM
p5.00_sc00093_p0018	27.0	0.0	212.0	1.0	0.0047169811320754715	26.0	0.0	169.0	0.0	0.0	26.0	0.0	229.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0019	63.0	42.0	382.0	236.0	0.6178010471204188	174.0	2.0	1072.0	11.0	0.010261194029850743	477.0	0.0	2997.0	8.0	0.002669336002669336	3.1551970807670603e-10	3.6557437781480066e-09	0.999463063307522	1.0	1.0	1.0	gbM
p5.00_sc00093_p0020	1.0	0.0	35.0	5.0	0.14285714285714285	6.0	0.0	88.0	1.0	0.011363636363636364	45.0	0.0	365.0	2.0	0.0054794520547945215					1.0	1.0	Unmethylated
p5.00_sc00093_p0021	9.0	9.0	55.0	47.0	0.8545454545454545	26.0	0.0	186.0	1.0	0.005376344086021507	82.0	0.0	535.0	2.0	0.003738317757009346			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0022	10.0	4.0	75.0	23.0	0.30666666666666664	26.0	0.0	162.0	1.0	0.006172839506172839	67.0	0.0	419.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0023	39.0	3.0	218.0	17.0	0.0779816513761468	53.0	0.0	359.0	1.0	0.0027855153203342627	104.0	0.0	725.0	2.0	0.0027586206896551718	0.9997010034073288	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0024	28.0	17.0	162.0	101.0	0.6234567901234568	66.0	0.0	376.0	3.0	0.007978723404255319	228.0	0.0	1311.0	1.0	0.0007627765064836003	0.00035262269375900665	0.0018034681094976984	1.0	1.0	1.0	1.0	gbM
p5.00_sc00093_p0025	9.0	3.0	67.0	18.0	0.26865671641791045	25.0	0.0	164.0	1.0	0.006097560975609756	60.0	0.0	489.0	2.0	0.00408997955010225			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00093_p0026	7.0	0.0	61.0	1.0	0.016393442622950817	10.0	0.0	72.0	1.0	0.013888888888888888	29.0	0.0	223.0	2.0	0.008968609865470852					1.0	1.0	Unmethylated
p5.00_sc00093_p0027	18.0	2.0	91.0	14.0	0.15384615384615385	45.0	0.0	236.0	1.0	0.00423728813559322	118.0	0.0	620.0	1.0	0.0016129032258064516			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00093_p0028	6.0	3.0	65.0	18.0	0.2769230769230769	15.0	0.0	128.0	1.0	0.0078125	67.0	0.0	429.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00093_p0029	25.0	1.0	253.0	5.0	0.01976284584980237	14.0	0.0	129.0	0.0	0.0	50.0	0.0	408.0	2.0	0.004901960784313725	0.9997598015298154	1.0			1.0	1.0	Unmethylated
p5.00_sc00093_p0030	8.0	7.0	47.0	35.0	0.7446808510638298	11.0	0.0	68.0	0.0	0.0	24.0	0.0	176.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00093_p0031	10.0	0.0	107.0	0.0	0.0	8.0	0.0	73.0	0.0	0.0	19.0	0.0	167.0	0.0	0.0							Unmethylated
p5.00_sc00093_p0032	20.0	11.0	145.0	56.0	0.3862068965517241	46.0	0.0	264.0	15.0	0.05681818181818181	118.0	0.0	694.0	3.0	0.004322766570605189	0.011011018164116142	0.0443750533420204	1.0	1.0	1.0	1.0	gbM
p5.00_sc00101_p0001	10.0	9.0	65.0	49.0	0.7538461538461538	12.0	5.0	91.0	36.0	0.3956043956043956	44.0	0.0	288.0	7.0	0.02430555555555556					1.0	1.0	Unclassified
p5.00_sc00101_p0002	13.0	0.0	79.0	18.0	0.2278481012658228	26.0	0.0	165.0	15.0	0.09090909090909093	64.0	0.0	382.0	1.0	0.002617801047120419			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00101_p0003	3.0	1.0	18.0	5.0	0.2777777777777778	4.0	2.0	32.0	15.0	0.46875	19.0	0.0	160.0	5.0	0.03125							Unclassified
p5.00_sc00101_p0004	37.0	0.0	224.0	1.0	0.004464285714285714	10.0	0.0	90.0	0.0	0.0	18.0	0.0	162.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00101_p0005	14.0	0.0	93.0	0.0	0.0	11.0	0.0	61.0	0.0	0.0	21.0	0.0	91.0	2.0	0.02197802197802198					1.0	1.0	Unmethylated
p5.00_sc00101_p0006	6.0	1.0	57.0	10.0	0.17543859649122806	23.0	0.0	132.0	3.0	0.022727272727272728	62.0	0.0	363.0	3.0	0.008264462809917356			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00101_p0007	12.0	11.0	65.0	53.0	0.8153846153846154	14.0	6.0	82.0	27.0	0.32926829268292684	38.0	0.0	276.0	3.0	0.010869565217391304					1.0	1.0	Unclassified
p5.00_sc00101_p0008	21.0	0.0	186.0	1.0	0.005376344086021507	13.0	0.0	124.0	0.0	0.0	13.0	0.0	215.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00101_p0009	5.0	5.0	35.0	23.0	0.6571428571428571	25.0	0.0	175.0	0.0	0.0	72.0	0.0	562.0	3.0	0.005338078291814947			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00101_p0010	1.0	1.0	5.0	2.0	0.4	3.0	0.0	28.0	0.0	0.0	20.0	0.0	104.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00101_p0011						6.0	0.0	52.0	0.0	0.0	16.0	0.0	107.0	0.0	0.0							NA
p5.00_sc00101_p0012	3.0	3.0	36.0	33.0	0.9166666666666666	6.0	2.0	42.0	13.0	0.30952380952380953	25.0	0.0	167.0	4.0	0.023952095808383242					1.0	1.0	Unclassified
p5.00_sc00101_p0013	1.0	1.0	26.0	21.0	0.8076923076923077	8.0	0.0	59.0	1.0	0.01694915254237288	14.0	0.0	213.0	0.0	0.0							Unmethylated
p5.00_sc00101_p0014	20.0	0.0	103.0	0.0	0.0	16.0	0.0	86.0	0.0	0.0	23.0	0.0	123.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
