Transposed,Parent,speciesCount,Atrichopoda,Nnucifera,Acoerulea,Spolyrhiza,Closest
AT5G33406,AT4G15020,1,4,7,0,1,Brapa_Brara.K01098
AT5G33406,AT4G15020,1,4,7,0,1,Alyrata_AL2G12480
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo5g034550
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo3g036580
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo8g035530
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo01068s020
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo3g055160
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo9g120430
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo9g120420
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo01120s010
AT5G33406,AT4G15020,1,4,7,0,1,Boleracea_Bo9g095820
AT5G33406,AT4G15020,1,4,7,0,1,Brapa_Brara.I02687
AT5G33406,AT4G15020,1,4,7,0,1,Esalsugineum_Thhalv10011118m.g
AT5G33406,AT4G15020,1,4,7,0,1,Esalsugineum_Thhalv10002225m.g
AT5G33406,AT4G15020,1,4,7,0,1,Esalsugineum_Thhalv10002318m.g
AT5G33406,AT4G15020,1,4,7,0,1,Esalsugineum_Thhalv10002971m.g
AT5G33406,AT4G15020,1,4,7,0,1,Esalsugineum_Thhalv10012300m.g
AT5G33806,AT3G43148,9,0,0,0,0,Athaliana_AT4G06688
AT5G35210,AT5G22760,1,0,0,0,0,Alyrata_AL5G23240
AT5G35370,AT4G32300,1,2,2,2,1,Alyrata_AL7G44170
AT5G35525,AT1G68610,8,2,11,4,6,Athaliana_AT1G14880
AT5G35550,AT1G22640,6,11,26,6,5,Alyrata_AL7G44370
AT5G35570,AT2G37980,1,1,1,1,1,Alyrata_AL7G44390
AT5G35580,AT2G05940,1,0,0,0,0,Alyrata_AL7G44400
AT5G35603,AT3G32160,3,0,0,0,0,Athaliana_AT4G07740
AT5G35610,AT1G24200,2,0,0,0,0,Crubella_Carub.0350s0001
AT5G35610,AT1G24200,2,0,0,0,0,Crubella_Carub.0006s2752
AT5G35610,AT1G24200,2,0,0,0,0,Crubella_Carub.0007s3135
AT5G35630,AT5G37600,1,1,1,1,1,Alyrata_AL7G44490
AT5G35715,AT1G13080,16,0,0,0,0,Athaliana_AT3G53290
AT5G35735,AT5G47530,1,0,0,1,0,Alyrata_AL7G44590
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G13510
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G13500
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G17920
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT5G25200
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT5G18636
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G02103
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G41590
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT3G57587
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT3G47920
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G16676
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT4G02000
AT5G35737,AT3G31430,17,0,0,0,0,Athaliana_AT2G13450
AT5G35750,AT1G27320,1,1,1,1,1,Alyrata_AL7G44620
AT5G35790,AT1G09420,3,2,2,3,2,Alyrata_AL7G44680
AT5G35917,AT4G39950,2,0,1,5,0,Alyrata_AL22U10060
AT5G35926,AT3G59200,5,0,0,0,0,Crubella_Carub.0007s3353
AT5G35926,AT3G59200,5,0,0,0,0,Athaliana_AT5G41840
AT5G35926,AT3G59200,5,0,0,0,0,Alyrata_AL7G47400
AT5G35960,AT5G65530,5,5,4,4,3,Alyrata_AL7G44860
AT5G35995,AT2G42730,17,0,0,0,0,Athaliana_AT1G64540
AT5G36000,AT3G61730,0,0,0,0,0,Unknown
AT5G36001,AT2G46494,2,0,0,0,0,Alyrata_AL5G44260
AT5G36150,AT1G78950,7,0,0,0,0,Athaliana_AT3G29255
AT5G36160,AT2G20610,1,0,0,0,0,Alyrata_AL7G45110
AT5G36220,AT2G23190,1,0,0,0,0,Crubella_Carub.0007s3189
AT5G36220,AT2G23190,1,0,0,0,0,Alyrata_AL7G45150
AT5G36250,AT1G16220,2,1,2,1,0,Alyrata_AL7G45180
AT5G36670,AT4G14920,2,0,0,1,0,Athaliana_AT5G36740
AT5G36700,AT5G47760,2,1,1,1,1,Athaliana_AT5G36790
AT5G36710,AT5G16250,2,0,3,1,0,Athaliana_AT5G36800
AT5G36730,AT3G17620,5,0,0,0,0,Athaliana_AT5G36820
AT5G36740,AT4G14920,2,0,0,1,0,Athaliana_AT5G36670
AT5G36790,AT5G47760,2,1,1,1,1,Athaliana_AT5G36700
AT5G36800,AT5G16250,2,0,3,1,0,Athaliana_AT5G36710
AT5G36820,AT3G17620,5,0,0,0,0,Athaliana_AT5G36730
AT5G36870,AT2G31960,0,0,0,0,0,Unknown
AT5G36890,AT5G54570,1,1,1,1,1,Alyrata_AL7G45470
AT5G36940,AT3G03720,2,0,0,0,0,Alyrata_AL7G45560
AT5G36950,AT1G65630,1,0,0,0,0,Alyrata_AL7G45580
AT5G37000,AT5G25820,1,0,2,0,0,Alyrata_AL7G45890
AT5G37060,AT5G58460,1,0,0,0,0,Alyrata_AL7G45810
AT5G37070,AT3G08890,1,0,0,0,0,Alyrata_AL1G65950
AT5G37070,AT3G08890,1,0,0,0,0,Crubella_Carub.0004s2027
AT5G37300,AT5G53380,5,0,0,0,0,Alyrata_AL7G45900
AT5G37310,AT1G14670,1,0,0,0,0,Alyrata_AL7G45910
AT5G37320,AT5G01120,1,0,0,0,0,Esalsugineum_Thhalv10012284m.g
AT5G37450,AT5G01950,1,0,0,0,0,Alyrata_AL7G46140
AT5G37560,AT5G60250,5,0,0,0,0,Athaliana_AT2G21420
AT5G37620,AT4G02180,15,0,0,0,0,Crubella_Carub.0007s3277
AT5G37620,AT4G02180,15,0,0,0,0,Crubella_Carub.0007s3278
AT5G37640,AT5G03240,0,0,0,0,0,Unknown
AT5G37660,AT2G01660,1,0,0,0,0,Alyrata_AL7G46480
AT5G37680,AT5G67560,1,1,1,1,1,Alyrata_AL7G46500
AT5G37730,AT1G23150,1,0,0,0,0,Crubella_Carub.0007s3290
AT5G38020,AT5G66430,3,0,0,0,0,Alyrata_AL7G52960
AT5G38020,AT5G66430,3,0,0,0,0,Alyrata_AL7G52940
AT5G38030,AT3G26590,1,0,0,0,0,Alyrata_AL7G52930
AT5G38070,AT2G01275,1,0,0,0,1,Alyrata_AL7G52870
AT5G38130,AT3G50270,2,0,0,0,0,Alyrata_AL7G52750
AT5G38470,AT1G79650,2,1,2,1,1,Alyrata_AL7G52100
AT5G38480,AT5G16050,1,0,0,1,0,Crubella_Carub.0007s3742
AT5G38480,AT5G16050,1,0,0,1,0,Alyrata_AL7G52090
AT5G38560,AT1G23540,3,0,2,2,2,Crubella_Carub.0007s3734
AT5G38700,AT4G02170,1,0,0,0,0,Alyrata_AL1G12020
AT5G38760,AT3G02480,2,0,0,0,0,Alyrata_AL7G51680
AT5G38760,AT3G02480,2,0,0,0,0,Crubella_Carub.0007s3711
AT5G38760,AT3G02480,2,0,0,0,0,Esalsugineum_Thhalv10015857m.g
AT5G38760,AT3G02480,2,0,0,0,0,Esalsugineum_Thhalv10028020m.g
AT5G38850,AT5G41540,14,0,0,0,0,Athaliana_AT4G14370
AT5G38850,AT5G41540,14,0,0,0,0,Crubella_Carub.0007s2787
AT5G38860,AT1G69010,1,0,0,0,0,Alyrata_AL7G51570
AT5G38895,AT3G02290,1,0,0,0,0,Alyrata_AL7G51530
AT5G39360,AT5G15440,1,0,0,0,0,Alyrata_AL7G51110
AT5G39380,AT5G07820,2,2,2,1,2,Alyrata_AL7G50940
AT5G39390,AT3G47090,2,0,0,0,0,Esalsugineum_Thhalv10015316m.g
AT5G39390,AT3G47090,2,0,0,0,0,Alyrata_AL6G32010
AT5G39390,AT3G47090,2,0,0,0,0,Athaliana_AT5G20480
AT5G39390,AT3G47090,2,0,0,0,0,Crubella_Carub.0006s1881
AT5G39390,AT3G47090,2,0,0,0,0,Brapa_Brara.C00937
AT5G39390,AT3G47090,2,0,0,0,0,Boleracea_Bo3g015190
AT5G39390,AT3G47090,2,0,0,0,0,Crubella_Carub.0219s0001
AT5G39390,AT3G47090,2,0,0,0,0,Boleracea_Bo9g151860
AT5G39390,AT3G47090,2,0,0,0,0,Brapa_Brara.J01572
AT5G39420,AT1G18670,1,0,0,0,1,Alyrata_AL7G50910
AT5G39620,AT3G18820,4,1,1,1,1,Athaliana_AT4G02910
AT5G39660,AT3G47500,1,1,2,1,0,Crubella_Carub.0007s3629
AT5G39680,AT4G13650,10,5,16,14,13,Alyrata_AL7G50630
AT5G39700,AT3G29020,1,0,0,0,0,Alyrata_AL7G50080
AT5G39700,AT3G29020,1,0,0,0,0,Crubella_Carub.0007s3658
AT5G39700,AT3G29020,1,0,0,0,0,Crubella_Carub.0007s3568
AT5G39910,AT3G15720,1,0,1,0,0,Alyrata_AL7G50220
AT5G40030,AT5G55910,8,4,7,5,5,Alyrata_AL7G49970
AT5G40100,AT1G17600,1,0,0,0,0,Alyrata_AL7G49910
AT5G40140,AT5G62560,1,0,0,0,0,Alyrata_AL3G50650
AT5G40140,AT5G62560,1,0,0,0,0,Alyrata_AL7G49900
AT5G40170,AT3G05650,16,0,0,2,0,Alyrata_AL7G49800
AT5G40320,AT4G02180,1,0,0,0,0,Alyrata_AL7G49650
AT5G40382,AT2G47380,1,0,0,1,0,Alyrata_AL7G49510
AT5G40430,AT2G25230,0,0,0,0,0,Unknown
AT5G40560,AT1G65630,1,0,0,0,0,Crubella_Carub.0007s3496
AT5G40590,AT2G42060,7,0,0,0,0,Crubella_Carub.0007s3491
AT5G40680,AT3G27150,1,0,0,0,0,Alyrata_AL7G49060
AT5G40780,AT1G24400,4,0,0,0,2,Alyrata_AL7G48940
AT5G40880,AT4G25440,2,0,1,2,1,Athaliana_AT5G49200
AT5G40900,AT4G19975,1,0,2,1,1,Crubella_Carub.0007s3460
AT5G40910,AT5G41540,1,0,0,0,0,Crubella_Carub.0007s3458
AT5G40990,AT3G14225,3,0,0,0,0,Alyrata_AL7G48560
AT5G41470,AT1G71480,1,1,1,1,1,Brapa_Brara.G01516
AT5G41470,AT1G71480,1,1,1,1,1,Boleracea_Bo6g065220
AT5G41470,AT1G71480,1,1,1,1,1,Esalsugineum_Thhalv10028091m.g
AT5G41470,AT1G71480,1,1,1,1,1,Alyrata_AL7G47950
AT5G41520,AT4G25740,1,0,0,0,0,Alyrata_AL7G47910
AT5G41630,AT3G59190,5,0,0,0,0,Alyrata_AL7G47750
AT5G41630,AT3G59190,5,0,0,0,0,Alyrata_AL7G47390
AT5G41761,AT3G55570,1,0,0,0,0,Alyrata_AL7G47520
AT5G41761,AT3G55570,1,0,0,0,0,Crubella_Carub.0007s3363
AT5G41820,AT4G24490,1,0,0,0,0,Alyrata_AL3G20810
AT5G41820,AT4G24490,1,0,0,0,0,Alyrata_AL7G47420
AT5G41890,AT3G50400,3,3,2,2,0,Alyrata_AL7G47330
AT5G41900,AT1G64670,1,0,0,0,0,Alyrata_AL7G47320
AT5G41940,AT3G49350,1,0,0,0,0,Alyrata_AL7G47280
AT5G41990,AT3G18750,2,0,0,0,0,Alyrata_AL7G47190
AT5G42020,AT3G09440,2,3,2,3,3,Boleracea_Bo6g066670
AT5G42020,AT3G09440,2,3,2,3,3,Brapa_Brara.G01543
AT5G42030,AT5G24310,1,0,0,0,0,Boleracea_Bo6g066680
AT5G42030,AT5G24310,1,0,0,0,0,Brapa_Brara.G01544
AT5G42030,AT5G24310,1,0,0,0,0,Brapa_Brara.D01204
AT5G42030,AT5G24310,1,0,0,0,0,Boleracea_Bo4g143760
AT5G42030,AT5G24310,1,0,0,0,0,Esalsugineum_Thhalv10028228m.g
AT5G42030,AT5G24310,1,0,0,0,0,Esalsugineum_Thhalv10027878m.g
AT5G42030,AT5G24310,1,0,0,0,0,Alyrata_AL7G47130
AT5G42030,AT5G24310,1,0,0,0,0,Crubella_Carub.0007s3331
AT5G42080,AT3G61760,1,1,2,1,1,Alyrata_AL7G47060
AT5G42120,AT5G10530,4,2,4,1,1,Crubella_Carub.0008s0723
AT5G42140,AT4G14368,2,1,2,1,1,Crubella_Carub.0008s0721
AT5G42170,AT1G75880,8,0,0,0,0,Alyrata_AL8G19660
AT5G42170,AT1G75880,8,0,0,0,0,Crubella_Carub.0008s0713
AT5G42180,AT5G51890,1,1,2,1,0,Alyrata_AL8G19650
AT5G42190,AT1G75950,1,0,0,0,1,Alyrata_AL8G19640
AT5G42260,AT2G44450,3,0,0,0,0,Athaliana_AT5G44640
AT5G42440,AT1G09440,3,2,4,2,2,Alyrata_AL8G19060
AT5G42460,AT3G17620,89,0,0,0,0,Athaliana_AT2G17830
AT5G42520,AT2G21240,1,1,2,2,1,Alyrata_AL8G18800
AT5G42520,AT2G21240,1,1,2,2,1,Boleracea_Bo4g105160
AT5G42560,AT1G19950,1,0,0,0,0,Alyrata_AL8G18750
AT5G42580,AT3G20080,1,0,0,0,0,Boleracea_Bo8g100820
AT5G42580,AT3G20080,1,0,0,0,0,Brapa_Brara.H00347
AT5G42580,AT3G20080,1,0,0,0,0,Brapa_Brara.I04561
AT5G42590,AT1G13080,16,7,3,28,1,Crubella_Carub.0006s2745
AT5G42600,AT1G78950,7,0,0,0,0,Crubella_Carub.0007s3285
AT5G42610,AT2G23790,1,0,2,3,0,Alyrata_AL8G18660
AT5G42630,AT1G32240,3,3,4,2,3,Alyrata_AL8G18620
AT5G42720,AT4G34480,1,0,0,0,0,Alyrata_AL8G18440
AT5G42820,AT3G44785,2,1,0,2,2,Alyrata_AL8G18200
AT5G42830,AT5G67150,4,2,5,12,4,Alyrata_AL8G18180
AT5G42830,AT5G67150,4,2,5,12,4,Alyrata_AL1008U10010
AT5G42840,AT4G02180,8,0,0,0,0,Alyrata_AL8G18170
AT5G43020,AT5G67200,1,0,0,0,0,Alyrata_AL8G17750
AT5G43060,AT4G23520,2,1,2,2,2,Alyrata_AL8G17690
AT5G43140,AT2G14860,1,0,0,0,0,Alyrata_AL8G17520
AT5G43160,AT3G19570,2,0,0,0,0,Athaliana_AT5G43155
AT5G43160,AT3G19570,2,0,0,0,0,Alyrata_AL8G17490
AT5G43170,AT5G67450,4,0,2,3,2,Alyrata_AL8G17480
AT5G43175,AT4G33880,2,0,0,3,0,Alyrata_AL8G17470
AT5G43175,AT4G33880,2,0,0,3,0,Alyrata_AL797U10010
AT5G43180,AT4G31330,1,0,1,1,2,Alyrata_AL8G17460
AT5G43240,AT5G01120,1,0,0,0,0,Alyrata_AL428U10020
AT5G43240,AT5G01120,1,0,0,0,0,Alyrata_AL8G17250
AT5G43300,AT5G41080,1,0,0,1,1,Alyrata_AL8G17090
AT5G43520,AT2G42060,7,0,0,0,0,Crubella_Carub.0008s0510
AT5G43610,AT1G71880,4,0,0,0,0,Athaliana_AT1G66570
AT5G43610,AT1G71880,4,0,0,0,0,Athaliana_AT2G14670
AT5G43660,AT1G48700,2,0,0,0,0,Athaliana_AT1G48740
AT5G43690,AT1G74090,14,0,2,9,0,Esalsugineum_Thhalv10014092m.g
AT5G43690,AT1G74090,14,0,2,9,0,Crubella_Carub.0001s1339
AT5G44050,AT5G10420,1,0,0,0,0,Alyrata_AL8G16020
AT5G44210,AT3G15210,1,0,0,0,0,Alyrata_AL8G15810
AT5G44300,AT2G33830,1,0,0,0,0,Alyrata_AL8G15690
AT5G44470,AT1G04625,12,0,0,0,0,Esalsugineum_Thhalv10024083m.g
AT5G44470,AT1G04625,12,0,0,0,0,Athaliana_AT1G52990
AT5G44470,AT1G04625,12,0,0,0,0,Athaliana_AT5G65005
AT5G44470,AT1G04625,12,0,0,0,0,Athaliana_AT5G52115
AT5G44470,AT1G04625,12,0,0,0,0,Esalsugineum_Thhalv10015769m.g
AT5G44470,AT1G04625,12,0,0,0,0,Athaliana_AT3G23320
AT5G44490,AT1G78750,15,0,0,0,0,Alyrata_AL8G15370
AT5G44510,AT5G18350,15,0,0,0,0,Esalsugineum_Thhalv10000759m.g
AT5G44620,AT4G12300,4,0,0,0,0,Alyrata_AL90U10020
AT5G44640,AT2G44450,3,0,0,0,0,Athaliana_AT5G42260
AT5G44850,AT1G26890,3,0,0,0,0,Esalsugineum_Thhalv10001111m.g
AT5G45450,AT3G17650,2,4,0,1,0,Egrandis_Eucgr.B00833
AT5G45700,AT1G29770,1,0,0,0,0,Alyrata_AL8G12950
AT5G45780,AT2G23950,9,4,8,6,5,Crubella_Carub.0008s0220
AT5G46150,AT1G16360,1,1,2,2,2,Alyrata_AL8G12330
AT5G46230,AT1G09310,2,1,2,2,15,Alyrata_AL8G12230
AT5G46340,AT2G34410,1,0,0,0,0,Crubella_Carub.0008s0157
AT5G46690,AT1G72210,1,1,2,1,5,Alyrata_AL8G11660
AT5G46780,AT1G32610,1,0,0,0,0,Alyrata_AL8G11560
AT5G47020,AT5G11700,1,1,1,1,1,Alyrata_AL8G11260
AT5G47300,AT3G17490,20,0,0,0,0,Alyrata_AL8G10750
AT5G47390,AT3G16350,1,0,0,0,0,Crubella_Carub.0008s0039
AT5G47620,AT5G55550,1,0,0,0,0,Alyrata_AL8G10340
AT5G47700,AT4G00810,2,0,0,0,0,Alyrata_AL1G11420
AT5G47750,AT4G26610,1,0,2,1,0,Alyrata_AL8G10200
AT5G47850,AT3G55950,1,1,1,1,1,Crubella_Carub.0008s0732
AT5G47880,AT3G26618,1,0,0,5,0,Crubella_Carub.0014s0002
AT5G47880,AT3G26618,1,0,0,5,0,Alyrata_AL8G19870
AT5G47910,AT5G51060,1,0,0,0,0,Crubella_Carub.0014s0005
AT5G47990,AT3G20080,1,0,0,0,0,Alyrata_AL8G20150
AT5G48010,AT1G78950,7,0,0,0,0,Alyrata_AL8G20190
AT5G48060,AT5G06850,1,1,2,2,0,Alyrata_AL8G20390
AT5G48060,AT5G06850,1,1,2,2,0,Crubella_Carub.0008s0760
AT5G48090,AT5G55390,1,7,0,3,0,Alyrata_AL8G20610
AT5G48220,AT2G04400,1,0,0,0,0,Crubella_Carub.0008s0779
AT5G48230,AT5G47720,1,0,0,3,0,Alyrata_AL8G20920
AT5G48270,AT2G04220,1,0,0,0,0,Alyrata_AL8G21000
AT5G48380,AT3G28450,1,1,3,1,1,Alyrata_AL8G21150
AT5G48450,AT4G25240,1,1,1,1,1,Alyrata_AL8G21290
AT5G48460,AT5G35700,1,1,1,0,1,Alyrata_AL8G21300
AT5G48575,AT3G28810,1,0,0,0,0,Brapa_Brara.F03092
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10024119m.g
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10012000m.g
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10027038m.g
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10023873m.g
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10024162m.g
AT5G48670,AT5G26630,2,0,0,0,0,Esalsugineum_Thhalv10022373m.g
AT5G48750,AT5G47530,3,0,5,0,0,Boleracea_Bo10409s010
AT5G48750,AT5G47530,3,0,5,0,0,Boleracea_Bo8g093070
AT5G48750,AT5G47530,3,0,5,0,0,Esalsugineum_Thhalv10005638m.g
AT5G48750,AT5G47530,3,0,5,0,0,Esalsugineum_Thhalv10005375m.g
AT5G48770,AT1G72840,1,0,0,0,0,Boleracea_Bo6g089250
AT5G48850,AT4G20900,2,1,2,1,1,Alyrata_AL8G22030
AT5G48880,AT1G04710,1,0,0,0,0,Alyrata_AL8G22050
AT5G48910,AT5G40405,15,0,40,38,33,Alyrata_AL8G22140
AT5G48950,AT1G48320,1,0,0,0,0,Esalsugineum_Thhalv10023991m.g
AT5G48950,AT1G48320,1,0,0,0,0,Alyrata_AL8G22170
AT5G48950,AT1G48320,1,0,0,0,0,Esalsugineum_Thhalv10024062m.g
AT5G48950,AT1G48320,1,0,0,0,0,Esalsugineum_Thhalv10005061m.g
AT5G49040,AT1G55210,3,0,0,0,0,Crubella_Carub.0008s0886
AT5G49050,AT2G47710,1,0,1,0,0,Alyrata_AL8G22420
AT5G49050,AT2G47710,1,0,1,0,0,Alyrata_AL8G22450
AT5G49070,AT1G68530,2,1,0,1,1,Alyrata_AL8G22500
AT5G49130,AT4G23030,5,6,11,5,3,Alyrata_AL8G22650
AT5G49140,AT5G41540,4,0,0,0,0,Brapa_Brara.A03803
AT5G49140,AT5G41540,4,0,0,0,0,Boleracea_Bo1g153520
AT5G49140,AT5G41540,4,0,0,0,0,Cviolacea_Clevi.0002s0793
AT5G49140,AT5G41540,4,0,0,0,0,Crubella_Carub.0006s1616
AT5G49190,AT3G43190,2,0,2,1,1,Alyrata_AL8G22730
AT5G49200,AT4G25440,2,0,1,2,1,Athaliana_AT5G40880
AT5G49330,AT2G47460,1,0,1,0,0,Alyrata_AL8G22970
AT5G49340,AT5G06700,1,1,1,0,0,Alyrata_AL8G22990
AT5G49520,AT1G29860,10,5,12,7,5,Alyrata_AL1G35940
AT5G49520,AT1G29860,10,5,12,7,5,Alyrata_AL8G23270
AT5G49600,AT1G56580,1,0,2,0,0,Alyrata_AL8G23410
AT5G49630,AT1G58360,1,0,0,1,1,Crubella_Carub.0008s0949
AT5G49665,AT2G22680,1,0,0,0,0,Alyrata_AL8G23540
AT5G49690,AT5G65550,1,0,2,11,7,Crubella_Carub.0008s0957
AT5G49690,AT5G65550,1,0,2,11,7,Alyrata_AL8G23620
AT5G49710,AT4G24590,1,0,0,0,0,Alyrata_AL8G23640
AT5G49840,AT1G33360,2,0,2,1,2,Alyrata_AL8G23810
AT5G49900,AT1G33700,1,0,0,0,0,Alyrata_AL8G23850
AT5G49920,AT5G63130,1,1,2,1,1,Alyrata_AL8G23870
AT5G49990,AT1G60030,2,0,0,0,0,Alyrata_AL8G23970
AT5G50000,AT3G22750,2,1,2,2,2,Alyrata_AL8G23980
AT5G50010,AT5G64340,1,1,2,2,1,Crubella_Carub.0008s0992
AT5G50080,AT5G61890,2,1,2,2,3,Crubella_Carub.0008s1008
AT5G50090,AT1G60010,2,0,0,0,0,Alyrata_AL8G24080
AT5G50150,AT1G70550,1,1,0,1,1,Alyrata_AL8G24140
AT5G50180,AT5G40540,1,0,0,0,0,Crubella_Carub.0008s1020
AT5G50270,AT4G26340,4,0,0,0,0,Crubella_Carub.0001s3275
AT5G50270,AT4G26340,4,0,0,0,0,Crubella_Carub.0008s1666
AT5G50270,AT4G26340,4,0,0,0,0,Crubella_Carub.0008s1665
AT5G50450,AT1G67340,1,0,1,0,0,Alyrata_AL631U10010
AT5G50450,AT1G67340,1,0,1,0,0,Alyrata_AL8G24700
AT5G50570,AT5G50670,0,0,0,0,0,Unknown
AT5G50630,AT5G50520,0,0,0,0,0,Unknown
AT5G50640,AT5G50530,0,0,0,0,0,Unknown
AT5G51000,AT3G17620,89,0,0,0,0,Crubella_Carub.0003s1940
AT5G51000,AT3G17620,89,0,0,0,0,Alyrata_AL8G25210
AT5G51000,AT3G17620,89,0,0,0,0,Alyrata_AL3G32990
AT5G51000,AT3G17620,89,0,0,0,0,Esalsugineum_Thhalv10023820m.g
AT5G51050,AT5G07320,1,0,0,0,0,Alyrata_AL8G25280
AT5G51120,AT5G10350,1,1,2,3,1,Brapa_Brara.B01570
AT5G51120,AT5G10350,1,1,2,3,1,Boleracea_Bo2g050610
AT5G51120,AT5G10350,1,1,2,3,1,Boleracea_Bo9g099000
AT5G51120,AT5G10350,1,1,2,3,1,Brapa_Brara.C01491
AT5G51120,AT5G10350,1,1,2,3,1,Brapa_Brara.J00606
AT5G51120,AT5G10350,1,1,2,3,1,Esalsugineum_Thhalv10014588m.g
AT5G51120,AT5G10350,1,1,2,3,1,Crubella_Carub.0008s1116
AT5G51120,AT5G10350,1,1,2,3,1,Alyrata_AL8G25380
AT5G51190,AT5G47230,2,0,0,0,0,Alyrata_AL8G25460
AT5G51230,AT2G35670,1,0,1,0,1,Alyrata_AL8G25510
AT5G51460,AT4G12430,1,0,0,0,1,Alyrata_AL8G25760
AT5G51550,AT1G35140,3,3,5,2,3,Alyrata_AL8G25860
AT5G51600,AT3G60840,1,0,2,1,0,Alyrata_AL8G25880
AT5G51760,AT2G29380,1,2,2,2,2,Alyrata_AL8G26050
AT5G52000,AT3G06720,3,0,0,1,1,Crubella_Carub.0008s1209
AT5G52115,AT1G04625,12,0,0,0,0,Athaliana_AT5G65005
AT5G52320,AT4G39480,3,0,0,0,0,Alyrata_AL8G26720
AT5G52330,AT1G04300,1,0,0,0,2,Alyrata_AL8G26730
AT5G52370,AT5G58990,0,0,0,0,0,Unknown
AT5G52420,AT5G23920,1,0,0,0,0,Alyrata_AL8G26850
AT5G52460,AT1G26890,1,0,0,0,0,Crubella_Carub.0008s1256
AT5G52460,AT1G26890,1,0,0,0,0,Crubella_Carub.0008s1257
AT5G52600,AT5G40330,1,1,2,0,0,Alyrata_AL8G27070
AT5G52790,AT2G14520,2,1,2,1,1,Alyrata_AL8G27220
AT5G52890,AT4G21895,1,0,0,0,0,Alyrata_AL8G27360
AT5G52920,AT1G32440,1,1,1,1,1,Alyrata_AL8G27420
AT5G53040,AT1G74480,2,1,3,2,2,Alyrata_AL8G27660
AT5G53120,AT1G23820,1,3,1,2,1,Alyrata_AL8G27770
AT5G53140,AT4G31750,2,2,4,2,2,Alyrata_AL8G27790
AT5G53160,AT1G01360,2,0,0,0,0,Alyrata_AL8G27810
AT5G53210,AT3G06120,1,1,2,1,0,Alyrata_AL8G27870
AT5G53350,AT1G33360,2,0,2,1,2,Alyrata_AL8G28060
AT5G53550,AT3G17650,3,2,2,2,2,Alyrata_AL8G28280
AT5G53570,AT3G49350,1,0,0,0,0,Alyrata_AL8G28300
AT5G53590,AT2G46690,1,1,0,0,2,Crubella_Carub.0008s1377
AT5G53660,AT2G06200,1,0,0,0,0,Alyrata_AL8G28610
AT5G53820,AT3G02480,2,0,0,0,0,Alyrata_AL8G28870
AT5G53830,AT3G15300,1,0,0,0,0,Alyrata_AL8G28890
AT5G53840,AT1G78750,15,0,0,0,0,Alyrata_AL8G28900
AT5G53890,AT2G02220,3,2,2,6,1,Alyrata_AL8G28960
AT5G53940,AT2G40110,3,2,1,1,2,Alyrata_AL8G29050
AT5G53950,AT5G07680,3,3,4,3,3,Alyrata_AL8G29092
AT5G53970,AT2G20610,1,1,4,3,1,Alyrata_AL8G29110
AT5G54070,AT5G16820,8,5,5,4,4,Alyrata_AL8G29190
AT5G54110,AT4G21450,1,0,0,0,0,Crubella_Carub.0008s1440
AT5G54230,AT4G21440,9,3,10,3,4,Alyrata_AL8G29540
AT5G54300,AT1G61260,1,1,2,2,1,Alyrata_AL8G29630
AT5G54370,AT5G60520,3,2,1,4,2,Alyrata_AL8G29690
AT5G54380,AT3G46290,4,3,6,5,4,Alyrata_AL8G29710
AT5G54680,AT3G23210,2,2,3,1,3,Alyrata_AL8G30130
AT5G54745,AT1G65630,2,0,0,0,0,Athaliana_AT1G51150
AT5G54940,AT4G27130,1,1,2,0,0,Alyrata_AL8G30410
AT5G55150,AT2G17030,1,0,6,93,0,Alyrata_AL8G30680
AT5G55270,AT5G52940,3,0,0,0,0,Alyrata_AL8G30820
AT5G55440,AT5G52940,17,0,0,0,0,Alyrata_AL8G30980
AT5G55470,AT3G06370,1,3,2,2,2,Alyrata_AL8G31000
AT5G55620,AT3G55570,2,1,0,1,0,Alyrata_AL8G31200
