Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification,Duplicate.1_tau,Duplicate.2_tau,absdiff,Correlation
AT5G22070,unM,AT3G52060,Unclassified,transposed,Undetermined,unM-Unclassified,0.160237923881741,0.322030862623196,0.161792938741454,0.125098929586913
AT5G22070,unM,AT4G32290,Unclassified,transposed,Undetermined,unM-Unclassified,0.275816469809461,0.322030862623196,0.046214392813735,-0.118364442643569
AT5G22140,gbM,AT3G44190,Unclassified,wgd,Undetermined,gbM-Unclassified,0.246490571279653,0.372619811647187,0.126129240367534,0.017034190456387
AT5G22160,unM,AT5G22150,unM,tandem,Same,unM-unM,0.790063223478812,0.941931230804739,0.151868007325927,0.000342577667478184
AT5G22170,unM,AT5G22160,unM,tandem,Same,unM-unM,0.941931230804739,0.936437009238423,0.00549422156631552,0.972386609684995
AT5G22180,unM,AT5G22160,unM,proximal,Same,unM-unM,0.941931230804739,0.934077726853474,0.00785350395126505,0.652252152944335
AT5G22200,unM,AT3G44220,unM,transposed,Same,unM-unM,0.377739695975982,0.570285653931581,0.192545957955599,-0.0356732190735181
AT5G22250,unM,AT3G44260,unM,wgd,Same,unM-unM,0.312372361899152,0.398243663718482,0.0858713018193298,0.910667018136636
AT5G22290,Unclassified,AT3G44290,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.82699714607151,0.424227116501204,0.402770029570306,0.9318007935122
AT5G22300,unM,AT3G44300,unM,wgd,Same,unM-unM,0.632658421326792,0.3997840955807,0.232874325746092,0.206696996913981
AT5G22310,unM,AT3G11590,unM,dispersed,Same,unM-unM,0.0884490522617414,0.364069886292418,0.275620834030676,0.169190929810717
AT5G22380,unM,AT3G44350,unM,wgd,Same,unM-unM,0.752287009209948,0.772481790458854,0.0201947812489054,0.932620448824562
AT5G22400,Unclassified,AT3G11490,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.170949647433979,0.153603519942593,0.0173461274913869,0.47226385909322
AT5G22400,Unclassified,AT1G08340,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.463418772932686,0.153603519942593,0.309815252990094,-0.128334756898167
AT5G22420,unM,AT5G22500,teM,proximal,Different,unM-teM,0.42917221001514,0.882398923234494,0.453226713219354,-0.00576677611163791
AT5G22430,unM,AT2G27385,Unclassified,dispersed,Undetermined,unM-Unclassified,0.26962068193313,0.664804791798978,0.395184109865848,0.0641512845540761
AT5G22440,unM,AT1G08360,unM,dispersed,Same,unM-unM,0.152422847863573,0.223487397372959,0.0710645495093864,0.91095296157892
AT5G22490,unM,AT5G12420,Unclassified,dispersed,Undetermined,unM-Unclassified,0.551682160415767,0.930588884882222,0.378906724466455,-0.0360668521372029
AT5G22500,unM,AT4G33790,unM,transposed,Same,unM-unM,0.513618176395942,0.42917221001514,0.084445966380802,-0.132492257495927
AT5G22530,unM,AT5G22520,unM,tandem,Same,unM-unM,0.692676114657707,0.845742092510482,0.153065977852775,0.956553527265005
AT5G22540,unM,AT2G36430,unM,transposed,Same,unM-unM,0.319777001400479,0.769238811656708,0.449461810256229,-0.0849734247140048
AT5G22540,unM,AT3G44695,unM,wgd,Same,unM-unM,0.822044107624942,0.769238811656708,0.0528052959682335,-0.0227061896859139
AT5G22560,unM,AT5G22550,unM,proximal,Same,unM-unM,0.771579584839158,0.839192745205052,0.0676131603658944,0.477815194836608
AT5G22590,unM,AT5G22600,teM,tandem,Different,unM-teM,0.789032541693255,0.957221799879675,0.16818925818642,0.31186464220752
AT5G22608,unM,AT2G05185,unM,dispersed,Same,unM-unM,0.383130432368059,0.468867356695181,0.085736924327122,0.697596353712144
AT5G22610,unM,AT5G22600,unM,proximal,Same,unM-unM,0.789032541693255,0.748887781717003,0.0401447599762518,0.728805043917769
AT5G22630,unM,AT2G27820,unM,transposed,Same,unM-unM,0.169955736486421,0.267366365474344,0.0974106289879228,-0.167157704795575
AT5G22630,unM,AT3G44720,unM,wgd,Same,unM-unM,0.262009612535182,0.267366365474344,0.0053567529391611,0.717266548019157
AT5G22630,unM,AT1G08250,unM,transposed,Same,unM-unM,0.968846006185917,0.267366365474344,0.701479640711574,-0.00426108290437555
AT5G22650,unM,AT3G44750,unM,wgd,Same,unM-unM,0.259852152589128,0.159962393820861,0.0998897587682671,0.931975903959595
AT5G22660,unM,AT5G22670,Unclassified,tandem,Undetermined,unM-Unclassified,0.888679858659778,0.901732683728908,0.0130528250691304,-0.0275922668368527
AT5G22690,unM,AT5G41540,Unclassified,transposed,Undetermined,unM-Unclassified,0.76595664886582,0.298639920523065,0.467316728342755,-0.109947270381163
AT5G22720,unM,AT5G22680,unM,proximal,Same,unM-unM,0.839650021498519,0.905326427195868,0.0656764056973483,0.00278227376492697
AT5G22720,gbM,AT5G22700,unM,tandem,Different,gbM-unM,0.119525673795534,0.905326427195868,0.785800753400334,-0.0507408576845445
AT5G22730,unM,AT5G22720,Unclassified,tandem,Undetermined,unM-Unclassified,0.905326427195868,0.119116242137011,0.786210185058857,0.269560313142096
AT5G22740,unM,AT5G03760,unM,dispersed,Same,unM-unM,0.427450130350843,0.211156526498502,0.216293603852341,0.495230071151282
AT5G22780,gbM,AT5G22770,gbM,tandem,Same,gbM-gbM,0.147166999547795,0.112340574745488,0.0348264248023071,0.776356335662332
AT5G22790,unM,AT2G37860,unM,dispersed,Same,unM-unM,0.126509220756982,0.155336407760194,0.0288271870032119,0.268371900150518
AT5G22810,gbM,AT3G53100,unM,dispersed,Different,gbM-unM,0.258128400250879,0.843009562187003,0.584881161936124,-0.206805875374811
AT5G22840,gbM,AT3G44850,gbM,wgd,Same,gbM-gbM,0.100863819468501,0.168917418452889,0.0680535989843878,0.484363635107555
AT5G22850,unM,AT2G36670,unM,dispersed,Same,unM-unM,0.168190095648194,0.205225633349188,0.0370355377009943,-0.0812645734817811
AT5G22860,unM,AT5G65760,teM,dispersed,Different,unM-teM,0.0748473133614708,0.491004293772081,0.41615698041061,-0.202207708379808
AT5G22860,teM,AT3G28680,teM,dispersed,Same,teM-teM,0.892122391878262,0.491004293772081,0.401118098106181,-0.0456286808983291
AT5G22870,unM,AT1G08160,unM,dispersed,Same,unM-unM,0.329272825188705,0.600187847473035,0.27091502228433,0.823443679481923
AT5G22900,gbM,AT3G44900,unM,wgd,Different,gbM-unM,0.468615603947655,0.856931495848809,0.388315891901153,-0.152012711031663
AT5G22910,unM,AT5G22900,unM,tandem,Same,unM-unM,0.856931495848809,0.861410558022893,0.00447906217408445,0.470891650542109
AT5G22930,unM,AT3G44940,unM,wgd,Same,unM-unM,0.268202071902001,0.449130361932256,0.180928290030255,0.517786582505292
AT5G22940,unM,AT2G28110,unM,dispersed,Same,unM-unM,0.494741460993413,0.417903513821873,0.0768379471715401,0.142626270646216
AT5G22950,unM,AT3G45000,Unclassified,wgd,Undetermined,unM-Unclassified,0.737280853761202,0.155810476066196,0.581470377695006,-0.184830120404227
AT5G22980,unM,AT5G22960,unM,proximal,Same,unM-unM,0.930801300140493,0.779191418533719,0.151609881606774,0.766924559459409
AT5G22990,unM,AT2G15740,unM,dispersed,Same,unM-unM,0.855619903551807,0.871852406185914,0.0162325026341067,0.952357821525296
AT5G23000,unM,AT2G36890,unM,dispersed,Same,unM-unM,0.522735031379925,0.754487823330452,0.231752791950526,0.0612750020227028
AT5G23020,unM,AT5G23010,unM,tandem,Same,unM-unM,0.43513409889567,0.617857054470691,0.182722955575021,0.726537461726722
AT5G23035,unM,AT1G65352,unM,dispersed,Same,unM-unM,0.891471210980206,0.892098981578245,0.000627770598038868,0.957355900794175
AT5G23070,unM,AT3G07800,unM,dispersed,Same,unM-unM,0.158281393366703,0.20570862781309,0.0474272344463871,0.525845076820223
AT5G23100,unM,AT3G25640,unM,dispersed,Same,unM-unM,0.496447975469371,0.222299374996374,0.274148600472997,0.160775797161181
AT5G23150,gbM,AT5G08230,gbM,wgd,Same,gbM-gbM,0.145340567422484,0.195731048927342,0.0503904815048582,0.547862712857129
AT5G23160,unM,AT5G08240,unM,wgd,Same,unM-unM,0.577313005847161,0.796919792166944,0.219606786319783,0.813825281864432
AT5G23170,unM,AT1G28390,unM,dispersed,Same,unM-unM,0.404228973490278,0.400531540399428,0.0036974330908503,0.0135603667813007
AT5G23230,unM,AT5G23220,unM,tandem,Same,unM-unM,0.861432535084034,0.485430938408582,0.376001596675451,-0.0266894589451682
AT5G23280,unM,AT5G08330,unM,wgd,Same,unM-unM,0.187303968355618,0.185045533592967,0.00225843476265181,0.545468841477304
AT5G23320,gbM,AT5G08335,unM,wgd,Different,gbM-unM,0.140769817349468,0.152056812500127,0.0112869951506591,0.0638285682544782
AT5G23330,gbM,AT5G08340,Unclassified,wgd,Undetermined,gbM-Unclassified,0.21416077335674,0.186427292818709,0.0277334805380308,0.409581775719891
AT5G23350,unM,AT5G08350,Unclassified,wgd,Undetermined,unM-Unclassified,0.912800331973887,0.308292840392612,0.604507491581275,-0.203030054478235
AT5G23370,unM,AT5G23360,unM,tandem,Same,unM-unM,0.359190448255121,0.472141817300586,0.112951369045465,0.251945465692065
AT5G23380,unM,AT5G08360,Unclassified,wgd,Undetermined,unM-Unclassified,0.400986161266554,0.250496512479918,0.150489648786636,0.182087049246005
AT5G23420,unM,AT5G23405,unM,proximal,Same,unM-unM,0.172880912331851,0.207378963953373,0.0344980516215226,0.646843956729277
AT5G23430,gbM,AT5G08390,gbM,wgd,Same,gbM-gbM,0.0860113099951708,0.147141313940785,0.0611300039456143,0.580856002535191
AT5G23440,unM,AT5G08410,unM,wgd,Same,unM-unM,0.203082012774643,0.175722564442485,0.0273594483321583,0.794035981625258
AT5G23470,unM,AT2G02290,unM,dispersed,Same,unM-unM,0.952537221972912,0.914399045483371,0.0381381764895417,0.887145455644986
AT5G23480,gbM,AT5G08430,unM,wgd,Different,gbM-unM,0.162924269924498,0.38926989163812,0.226345621713622,0.487774516259741
AT5G23490,gbM,AT5G08440,gbM,wgd,Same,gbM-gbM,0.08787983119092,0.118062132570524,0.0301823013796043,0.502844097756138
AT5G23510,Unclassified,AT3G03560,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.121931519582086,0.387958662821771,0.266027143239685,0.764368330335247
AT5G23575,gbM,AT5G08500,Unclassified,wgd,Undetermined,gbM-Unclassified,0.155422990720413,0.127401950255191,0.028021040465222,0.00241926427124713
AT5G23580,unM,AT1G35670,Unclassified,transposed,Undetermined,unM-Unclassified,0.356223575798588,0.202240587344835,0.153982988453752,-0.230980539651869
AT5G23600,unM,AT2G45330,unM,dispersed,Same,unM-unM,0.230089851337002,0.97174664742812,0.741656796091117,0.372105241418266
AT5G23610,unM,AT5G51330,Unclassified,dispersed,Undetermined,unM-Unclassified,0.592150963190923,0.176512273021117,0.415638690169806,-0.114550395677863
AT5G23660,unM,AT3G48740,teM,wgd,Different,unM-teM,0.386982097824813,0.342990566538504,0.0439915312863096,0.718059642250669
AT5G23670,gbM,AT3G48780,Unclassified,wgd,Undetermined,gbM-Unclassified,0.363503760075441,0.31211178185119,0.0513919782242507,0.99091694093291
AT5G23680,unM,AT3G48800,unM,wgd,Same,unM-unM,0.196737267083942,0.184421973717767,0.012315293366175,0.662261466474998
AT5G23690,gbM,AT1G28090,Unclassified,transposed,Undetermined,gbM-Unclassified,0.104650136854515,0.144666351112721,0.0400162142582057,-0.00567263928124978
AT5G23690,gbM,AT3G48830,Unclassified,wgd,Undetermined,gbM-Unclassified,0.330061781265303,0.144666351112721,0.185395430152582,0.50436407291381
AT5G23700,gbM,AT3G48860,unM,wgd,Different,gbM-unM,0.189391450062608,0.674483084310849,0.485091634248242,-0.0143650159412935
AT5G23740,unM,AT3G48930,unM,wgd,Same,unM-unM,0.216275712285722,0.230417918773142,0.0141422064874197,0.971981818993962
AT5G23750,unM,AT3G48940,unM,wgd,Same,unM-unM,0.882869388385977,0.295782936319885,0.587086452066092,0.0995675205286539
AT5G23780,unM,AT5G23770,unM,tandem,Same,unM-unM,0.22582113555112,0.411280158232022,0.185459022680902,0.000730291346668175
AT5G23800,unM,AT5G23780,unM,proximal,Same,unM-unM,0.411280158232022,0.242272885735477,0.169007272496546,0.514321521861845
AT5G23830,unM,AT5G23820,unM,tandem,Same,unM-unM,0.440425649880027,0.831782235686554,0.391356585806527,0.126984512015908
AT5G23840,unM,AT5G23830,unM,tandem,Same,unM-unM,0.831782235686554,0.929595026654861,0.0978127909683079,0.988130120656428
AT5G23850,Unclassified,AT3G48980,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.352981396331701,0.292635443493358,0.0603459528383438,0.33008606640607
AT5G23860,unM,AT2G29550,unM,dispersed,Same,unM-unM,0.15912533493233,0.262281015888703,0.103155680956373,0.242993051469227
AT5G23903,unM,AT1G07680,unM,dispersed,Same,unM-unM,0.850000109989946,0.962289040044346,0.1122889300544,0.729749811161905
AT5G23950,unM,AT1G07310,unM,dispersed,Same,unM-unM,0.232599203190988,0.568940418614182,0.336341215423193,0.253297425982449
AT5G23970,unM,AT3G30280,unM,dispersed,Same,unM-unM,0.902120488845213,0.837520742341435,0.0645997465037783,-0.0412884977995561
AT5G23990,unM,AT5G23980,unM,tandem,Same,unM-unM,0.611184370338865,0.924906088868733,0.313721718529868,0.234805997552178
AT5G24030,unM,AT4G27970,unM,dispersed,Same,unM-unM,0.524764634011245,0.360348242546988,0.164416391464257,0.11990274798005
AT5G24060,unM,AT3G49140,Unclassified,wgd,Undetermined,unM-Unclassified,0.139068769191188,0.155620566838852,0.0165517976476635,0.778860862430436
AT5G24110,unM,AT4G23810,Unclassified,transposed,Undetermined,unM-Unclassified,0.418551644725521,0.701104970095444,0.282553325369924,0.398716830610996
AT5G24150,unM,AT5G24140,unM,tandem,Same,unM-unM,0.8263601192412,0.449224443223053,0.377135676018147,0.05701958588432
AT5G24160,unM,AT5G24155,Unclassified,tandem,Undetermined,unM-Unclassified,0.437784151714294,0.515364916694889,0.0775807649805955,0.227342841010453
AT5G24165,unM,AT4G23885,unM,transposed,Same,unM-unM,0.314650059658065,0.165301246785786,0.149348812872279,-0.275920410494262
AT5G24190,Unclassified,AT5G24180,Unclassified,tandem,Undetermined,Unclassified-Unclassified,0.945165779001824,0.79775288899134,0.147412890010484,0.112021766590741
AT5G24210,teM,AT5G24200,teM,tandem,Same,teM-teM,0.697138501704333,0.564108211856095,0.133030289848238,0.553879764083548
AT5G24220,Unclassified,AT5G24190,Unclassified,proximal,Undetermined,Unclassified-Unclassified,0.79775288899134,0.897224102562321,0.0994712135709811,-0.0409564684357379
AT5G24240,gbM,AT2G46500,unM,transposed,Different,gbM-unM,0.360379903832159,0.67816730711201,0.317787403279851,0.99524101318564
AT5G24270,unM,AT4G01420,Unclassified,transposed,Undetermined,unM-Unclassified,0.644952940809157,0.451604305378083,0.193348635431074,0.0689552691321443
AT5G24270,unM,AT1G64480,Unclassified,transposed,Undetermined,unM-Unclassified,0.838758814293851,0.451604305378083,0.387154508915768,0.0538917515109722
AT5G24280,gbM,AT5G24275,gbM,tandem,Same,gbM-gbM,0.668320326417436,0.297894725427502,0.370425600989935,0.060785872692077
AT5G24352,unM,AT1G64625,unM,dispersed,Same,unM-unM,0.248273965792595,0.273032588267943,0.024758622475348,-0.367543347216303
AT5G24355,unM,AT5G11220,unM,dispersed,Same,unM-unM,0.867146167105246,0.714727513606945,0.152418653498302,0.940821435873794
AT5G24390,gbM,AT3G49350,unM,wgd,Different,gbM-unM,0.208322976135795,0.219073616888018,0.010750640752223,0.0590867558253113
AT5G24400,unM,AT3G49360,unM,wgd,Same,unM-unM,0.175454373927192,0.103278077954685,0.0721762959725068,-0.170955748880821
AT5G24430,Unclassified,AT2G46700,Unclassified,transposed,Undetermined,Unclassified-Unclassified,0.167740835373503,0.20157488974621,0.033834054372707,0.308777684301666
AT5G24430,Unclassified,AT3G49370,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.31082603825019,0.20157488974621,0.10925114850398,-0.0217736619776101
AT5G24440,gbM,AT3G49390,unM,wgd,Different,gbM-unM,0.098482331058181,0.893823857511035,0.795341526452853,0.270287603174522
AT5G24450,gbM,AT3G49410,gbM,wgd,Same,gbM-gbM,0.458628337317271,0.115797776774905,0.342830560542366,-0.0915799231848328
AT5G24550,unM,AT5G24540,unM,tandem,Same,unM-unM,0.911543985581576,0.92387684951887,0.0123328639372938,0.608377757182571
AT5G24560,unM,AT1G09155,Unclassified,transposed,Undetermined,unM-Unclassified,0.713908633469489,0.886161031679617,0.172252398210127,0.977544091789173
AT5G24590,unM,AT4G35580,Unclassified,transposed,Undetermined,unM-Unclassified,0.169256626205214,0.187707894176534,0.0184512679713199,0.253127369286328
AT5G24590,Unclassified,AT1G33060,Unclassified,transposed,Undetermined,Unclassified-Unclassified,0.216517671493707,0.187707894176534,0.0288097773171724,0.138764096392956
AT5G24590,unM,AT3G49530,Unclassified,wgd,Undetermined,unM-Unclassified,0.191307808044608,0.187707894176534,0.00359991386807423,0.884858985557649
AT5G24600,gbM,AT3G18215,unM,dispersed,Different,gbM-unM,0.127772988068088,0.557257644864902,0.429484656796815,0.0975531737518951
AT5G24610,unM,AT3G49550,unM,wgd,Same,unM-unM,0.228579087916644,0.224720398872956,0.0038586890436875,0.542089042426597
AT5G24650,unM,AT3G49560,Unclassified,wgd,Undetermined,unM-Unclassified,0.149579343981843,0.143593483938016,0.00598586004382712,0.658023521587908
AT5G24655,unM,AT3G49570,unM,wgd,Same,unM-unM,0.48972244022959,0.65743647154218,0.16771403131259,-0.0746949677278535
AT5G24660,unM,AT5G24655,unM,tandem,Same,unM-unM,0.65743647154218,0.378747946317278,0.278688525224903,0.0683330201340399
AT5G24780,unM,AT5G24770,unM,tandem,Same,unM-unM,0.292034919577337,0.385076723097179,0.0930418035198419,0.598598128365977
AT5G24790,unM,AT4G31330,unM,wgd,Same,unM-unM,0.542384319488477,0.802914063206194,0.260529743717717,0.248727438957369
AT5G24790,unM,AT5G10580,unM,wgd,Same,unM-unM,0.837237671456164,0.802914063206194,0.0343236082499699,-0.0532834102718553
AT5G24860,unM,AT5G10625,unM,wgd,Same,unM-unM,0.664761845763613,0.708403271098822,0.0436414253352094,0.769703635828817
AT5G24860,unM,AT4G31380,unM,wgd,Same,unM-unM,0.72387643521679,0.708403271098822,0.0154731641179682,0.517440054569088
AT5G24870,unM,AT5G10650,Unclassified,wgd,Undetermined,unM-Unclassified,0.417660510094466,0.399059569631836,0.0186009404626296,0.969665060834613
AT5G24870,unM,AT4G31450,Unclassified,wgd,Undetermined,unM-Unclassified,0.264868612575805,0.399059569631836,0.134190957056031,0.854135194193094
AT5G24890,unM,AT4G31510,unM,wgd,Same,unM-unM,0.268469746220202,0.151255980735186,0.117213765485016,0.679844923414032
AT5G24900,unM,AT5G24910,teM,tandem,Different,unM-teM,0.588424091694388,0.767064645867287,0.178640554172899,0.37000449659578
AT5G24920,unM,AT2G24762,unM,wgd,Same,unM-unM,0.321179463179931,0.50520402407449,0.184024560894559,0.416596099613047
AT5G24930,unM,AT2G24790,unM,wgd,Same,unM-unM,0.117087751531615,0.160571593688596,0.0434838421569808,0.515438378851538
AT5G24940,gbM,AT4G31750,gbM,wgd,Same,gbM-gbM,0.203012540005037,0.580197531473723,0.377184991468686,0.504323953100302
AT5G24960,unM,AT5G24950,Unclassified,tandem,Undetermined,unM-Unclassified,0.898840637902186,0.753236800066222,0.145603837835964,0.261134037633725
AT5G24980,unM,AT5G10745,unM,wgd,Same,unM-unM,0.112995787849286,0.283732474247705,0.170736686398418,0.243200669979296
AT5G24990,unM,AT5G10750,unM,wgd,Same,unM-unM,0.26809801195453,0.393436228897627,0.125338216943098,-0.193846400083928
AT5G25020,unM,AT5G25010,unM,tandem,Same,unM-unM,0.434494670356239,0.695063721227353,0.260569050871114,0.927039024923625
AT5G25030,unM,AT5G56060,Unclassified,transposed,Undetermined,unM-Unclassified,0.741105507101124,0.933872382228822,0.192766875127697,0.125531938557041
AT5G25040,gbM,AT5G25050,teM,tandem,Different,gbM-teM,0.321035373851473,0.294690001700486,0.0263453721509876,0.139265764909429
AT5G25090,unM,AT2G25060,unM,wgd,Same,unM-unM,0.32959056812441,0.414421437350654,0.0848308692262444,0.928936643571746
AT5G25100,gbM,AT5G10840,gbM,wgd,Same,gbM-gbM,0.118523512987458,0.15666489139906,0.038141378411602,0.836974077481921
AT5G25110,unM,AT5G10930,unM,wgd,Same,unM-unM,0.295176106376707,0.497163039003508,0.201986932626801,0.107753700762883
AT5G25110,unM,AT2G25090,unM,wgd,Same,unM-unM,0.643829152988893,0.497163039003508,0.146666113985385,0.409142272920361
