Feature,Methylation,Duplication,tau
AT5G57015,gbM,wgd,0.249836700268708
AT5G57020,gbM,unclassified,0.119042555110522
AT5G57030,Unmethylated,unclassified,0.210005775597087
AT5G57035,gbM,wgd,0.187195586681008
AT5G57040,Unmethylated,unclassified,0.217694985243087
AT5G57050,Unmethylated,wgd,0.267834450959297
AT5G57060,Unmethylated,wgd,0.274864018142071
AT5G57070,Unmethylated,dispersed,0.268680495729553
AT5G57080,Unmethylated,wgd,0.353048240143372
AT5G57090,Unmethylated,dispersed,0.721987594316369
AT5G57100,Unclassified,dispersed,0.215210549651352
AT5G57110,Unclassified,wgd,0.247511301714347
AT5G57120,Unmethylated,unclassified,0.16019623586374
AT5G57123,Unmethylated,wgd,0.516333059020149
AT5G57130,Unmethylated,wgd,0.319031727999941
AT5G57140,Unmethylated,unclassified,0.312126109008464
AT5G57150,Unmethylated,wgd,0.263783410249574
AT5G57160,gbM,unclassified,0.178731967007106
AT5G57170,Unmethylated,unclassified,0.261810369204187
AT5G57180,Unmethylated,wgd,0.226958312199187
AT5G57190,Unclassified,wgd,0.466351265780627
AT5G57200,Unclassified,wgd,0.848797587081721
AT5G57210,gbM,wgd,0.213547865154106
AT5G57220,Unmethylated,transposed,0.674062089838907
AT5G57230,Unclassified,unclassified,0.230338322941685
AT5G57240,Unclassified,unclassified,0.615012952475111
AT5G57250,Unclassified,unclassified,0.143102327165911
AT5G57260,Unclassified,transposed,0.836978840137079
AT5G57270,Unclassified,wgd,0.112224181082009
AT5G57280,Unclassified,unclassified,0.204431597466645
AT5G57290,Unmethylated,wgd,0.2063123435242
AT5G57300,Unclassified,unclassified,0.237977242489888
AT5G57320,gbM,wgd,0.593957203672003
AT5G57330,gbM,unclassified,0.159961097695358
AT5G57340,Unmethylated,unclassified,0.409648715104251
AT5G57345,Unmethylated,unclassified,0.307503458620737
AT5G57350,Unmethylated,wgd,0.191351347519659
AT5G57360,gbM,unclassified,0.201617781501945
AT5G57370,Unmethylated,unclassified,0.166817712398253
AT5G57380,Unmethylated,wgd,0.704643256718448
AT5G57390,Unmethylated,unclassified,0.468478447570771
AT5G57400,Unmethylated,wgd,0.672889304309825
AT5G57410,Unclassified,wgd,0.177037298234351
AT5G57420,Unmethylated,unclassified,0.670906854802028
AT5G57440,Unclassified,wgd,0.125272751322787
AT5G57450,Unclassified,unclassified,0.281489723165843
AT5G57460,Unclassified,unclassified,0.108674816999563
AT5G57480,Unmethylated,wgd,0.420901481339398
AT5G57490,Unmethylated,unclassified,0.175537110863091
AT5G57500,Unmethylated,unclassified,0.523888415754738
AT5G57510,Unmethylated,unclassified,0.731591039198303
AT5G57520,Unmethylated,unclassified,0.650291158458062
AT5G57530,Unmethylated,wgd,0.869383442699462
AT5G57535,Unmethylated,unclassified,1
AT5G57540,Unmethylated,unclassified,0.934298819577943
AT5G57550,Unmethylated,tandem,0.762122129107103
AT5G57560,Unmethylated,tandem,0.297727990984377
AT5G57565,Unmethylated,unclassified,0.355153848792055
AT5G57567,Unmethylated,tandem,0.45267879193436
AT5G57569,Unmethylated,unclassified,0.943928695016555
AT5G57570,Unmethylated,tandem,0.34541860256936
AT5G57580,gbM,wgd,0.135056315351804
AT5G57590,Unclassified,unclassified,0.213188913284426
AT5G57610,gbM,unclassified,0.195994066601806
AT5G57620,Unmethylated,unclassified,0.895502609855408
AT5G57625,Unmethylated,wgd,0.931203057748591
AT5G57630,Unmethylated,unclassified,0.273422096220554
AT5G57640,Unmethylated,proximal,0.617980807516187
AT5G57650,Unmethylated,unclassified,0.888990852392688
AT5G57655,Unmethylated,unclassified,0.26875154029781
AT5G57660,Unmethylated,unclassified,0.330111359565538
AT5G57670,teM,unclassified,0.435812500222655
AT5G57685,Unmethylated,wgd,0.359940987750328
AT5G57690,Unmethylated,wgd,0.761007283344782
AT5G57700,Unmethylated,unclassified,0.181431857361091
AT5G57710,Unclassified,wgd,0.161526679954796
AT5G57720,Unmethylated,dispersed,0.824961639726799
AT5G57740,Unmethylated,unclassified,0.377624869887607
AT5G57750,Unmethylated,wgd,0.946453836091204
AT5G57760,gbM,unclassified,0.750814961093043
AT5G57770,Unmethylated,unclassified,0.823216560902952
AT5G57780,Unmethylated,wgd,0.476512065745076
AT5G57785,Unmethylated,unclassified,0.488967003286759
AT5G57790,Unmethylated,unclassified,0.479847721854842
AT5G57800,Unmethylated,unclassified,0.236209166297839
AT5G57810,Unmethylated,unclassified,0.702500492498903
AT5G57815,Unmethylated,unclassified,0.190776777653758
AT5G57820,Unmethylated,unclassified,0.728813260777296
AT5G57830,Unmethylated,transposed,0.445681531615837
AT5G57840,Unmethylated,unclassified,0.302232553104764
AT5G57850,Unmethylated,unclassified,0.117738030468237
AT5G57860,Unmethylated,unclassified,0.162059537049324
AT5G57870,gbM,transposed,0.227474859204985
AT5G57880,Unmethylated,unclassified,0.2641469297996
AT5G57887,Unmethylated,unclassified,0.322819058644931
AT5G57890,Unclassified,unclassified,0.307731715417319
AT5G57900,Unmethylated,dispersed,0.335391356949123
AT5G57910,Unmethylated,dispersed,0.358735391069163
AT5G57920,Unmethylated,wgd,0.671218014907635
AT5G57930,Unclassified,unclassified,0.16798114417165
AT5G57940,gbM,transposed,0.0940762400597585
AT5G57950,Unmethylated,unclassified,0.229614918162551
AT5G57960,Unclassified,unclassified,0.201219041982324
AT5G57970,Unclassified,unclassified,0.211498103306642
AT5G57980,Unmethylated,dispersed,0.652832417999796
AT5G57990,gbM,unclassified,0.092643331450053
AT5G58000,Unmethylated,unclassified,0.266744411750016
AT5G58003,Unclassified,unclassified,0.120756022603478
AT5G58005,Unmethylated,unclassified,0.113232302307136
AT5G58010,Unmethylated,unclassified,0.811707710504091
AT5G58020,Unmethylated,unclassified,0.18582697880417
AT5G58030,Unmethylated,unclassified,0.148343408774414
AT5G58040,gbM,unclassified,0.228891533739679
AT5G58050,Unmethylated,dispersed,0.717606449991572
AT5G58060,Unmethylated,dispersed,0.182284013275028
AT5G58070,Unmethylated,unclassified,0.28660658749384
AT5G58080,Unmethylated,transposed,0.576378968176614
AT5G58090,Unclassified,transposed,0.110760642723824
AT5G58100,gbM,unclassified,0.0512294655381189
AT5G58110,Unmethylated,unclassified,0.260564320381385
AT5G58120,Unmethylated,transposed,0.439391664283909
AT5G58130,Unclassified,unclassified,0.163912698080951
AT5G58140,gbM,unclassified,0.231970437494302
AT5G58150,Unmethylated,unclassified,NA
AT5G58160,Unmethylated,dispersed,0.366181215396792
AT5G58170,Unmethylated,dispersed,0.781752963629842
AT5G58180,Unmethylated,dispersed,0.746669053336691
AT5G58190,Unclassified,dispersed,0.341889873177524
AT5G58200,Unclassified,unclassified,0.202408699692847
AT5G58210,Unmethylated,dispersed,0.3226993720227
AT5G58220,Unmethylated,unclassified,0.22475780708398
AT5G58230,Unmethylated,unclassified,0.120785804220551
AT5G58240,Unmethylated,unclassified,0.181456996195198
AT5G58250,Unmethylated,unclassified,0.208127580476788
AT5G58260,Unmethylated,unclassified,0.31249478613606
AT5G58270,Unclassified,unclassified,0.101037657346074
AT5G58280,Unmethylated,unclassified,0.5610626391922
AT5G58290,Unmethylated,unclassified,0.15848641742293
AT5G58300,Unmethylated,dispersed,0.149422449596047
AT5G58310,Unmethylated,dispersed,0.546536513071594
AT5G58320,Unmethylated,dispersed,0.301477961894365
AT5G58330,Unclassified,unclassified,0.164770135786003
AT5G58340,Unmethylated,wgd,0.18853643200611
AT5G58350,Unmethylated,dispersed,0.317664478963026
AT5G58360,Unmethylated,wgd,0.704301750522511
AT5G58370,Unmethylated,unclassified,0.167724953712392
AT5G58375,Unmethylated,transposed,0.156649602173595
AT5G58380,Unmethylated,dispersed,0.391759984788689
AT5G58390,Unmethylated,tandem,0.686472724025335
AT5G58400,Unmethylated,tandem,0.768622317628114
AT5G58410,gbM,unclassified,0.122714329777565
AT5G58412,Unmethylated,unclassified,0.799427542935084
AT5G58420,Unclassified,dispersed,0.196427808258205
AT5G58430,Unclassified,unclassified,0.18268130448197
AT5G58440,Unmethylated,dispersed,0.0766479948455405
AT5G58450,gbM,unclassified,0.0608858786348443
AT5G58460,Unmethylated,wgd,0.867688654701543
AT5G58470,Unclassified,unclassified,0.165876261965727
AT5G58480,Unclassified,unclassified,0.16000552880184
AT5G58490,Unmethylated,unclassified,0.0967866800117941
AT5G58500,Unmethylated,wgd,0.633742731133936
AT5G58510,gbM,unclassified,0.168819201103146
AT5G58520,Unclassified,dispersed,0.215581974144073
AT5G58530,Unmethylated,unclassified,0.371321779206022
AT5G58540,gbM,unclassified,0.213596406826331
AT5G58550,gbM,dispersed,0.23032064687489
AT5G58560,Unclassified,unclassified,0.104426799352575
AT5G58570,gbM,unclassified,0.451019914747422
AT5G58575,Unmethylated,unclassified,0.24217954625765
AT5G58580,Unmethylated,unclassified,0.338054858260138
AT5G58590,Unmethylated,wgd,0.266206295037025
AT5G58600,Unmethylated,dispersed,0.20547649342155
AT5G58610,Unclassified,unclassified,0.559245919967708
AT5G58620,gbM,transposed,0.218596576418439
AT5G58630,Unmethylated,unclassified,0.498715324669297
AT5G58640,Unmethylated,wgd,0.119085519341982
AT5G58650,Unmethylated,wgd,0.403420805281591
AT5G58660,Unmethylated,wgd,0.529349443244021
AT5G58670,Unmethylated,proximal,0.439659113677081
AT5G58680,Unmethylated,dispersed,0.519214771417794
AT5G58690,Unclassified,unclassified,0.359495415406642
AT5G58700,Unclassified,tandem,0.401355333657789
AT5G58710,Unclassified,unclassified,0.120287507880618
AT5G58720,Unmethylated,unclassified,0.272358369568693
AT5G58730,Unmethylated,unclassified,0.359842269231072
AT5G58740,Unclassified,unclassified,0.189963678465924
AT5G58750,Unmethylated,unclassified,0.813941356793364
AT5G58760,gbM,unclassified,0.316404061587147
AT5G58770,Unmethylated,unclassified,0.635273345111609
AT5G58780,Unmethylated,tandem,0.814421821120324
AT5G58782,Unmethylated,tandem,0.802621992101755
AT5G58784,Unmethylated,tandem,0.891849059118898
AT5G58787,Unclassified,wgd,0.305434333827589
AT5G58790,Unmethylated,unclassified,0.19727789101326
AT5G58800,Unclassified,unclassified,0.257664025353183
AT5G58820,Unmethylated,tandem,0.813593402391346
AT5G58830,Unmethylated,tandem,0.752365590966933
AT5G58840,Unmethylated,tandem,0.466667224858153
AT5G58850,Unmethylated,dispersed,0.85771392829933
AT5G58860,Unmethylated,unclassified,0.75356345613472
AT5G58870,gbM,wgd,0.200002588118411
AT5G58880,Unmethylated,wgd,0.870431225845183
AT5G58890,Unmethylated,dispersed,0.949994584080484
AT5G58900,Unmethylated,unclassified,0.390432203469586
AT5G58910,Unmethylated,transposed,0.895527634263048
AT5G58920,Unmethylated,unclassified,0.160291475753405
AT5G58930,Unmethylated,wgd,0.219242346415037
AT5G58940,Unclassified,dispersed,0.310814824846364
AT5G58950,gbM,wgd,0.302065236885989
AT5G58960,Unclassified,unclassified,0.314170196437298
AT5G58970,Unclassified,dispersed,0.130782479324509
AT5G58980,gbM,wgd,0.234967988418494
AT5G58990,Unmethylated,unclassified,0.209932531082188
AT5G59000,Unmethylated,unclassified,0.224338016729493
AT5G59010,Unclassified,dispersed,0.196059797403897
AT5G59020,gbM,transposed,0.194176344174185
AT5G59030,Unmethylated,wgd,0.38257330371332
AT5G59040,Unmethylated,tandem,0.858843312761448
AT5G59050,Unmethylated,transposed,0.223535072978139
AT5G59060,Unmethylated,dispersed,0.839210417281001
AT5G59070,Unmethylated,unclassified,NA
AT5G59080,Unmethylated,wgd,0.494287999761246
AT5G59090,Unmethylated,wgd,0.866858958102911
AT5G59100,Unmethylated,tandem,0.755681313903363
AT5G59105,Unmethylated,dispersed,0.883979792542694
AT5G59110,Unmethylated,unclassified,0.811264541471815
AT5G59120,Unmethylated,tandem,0.7535442227669
AT5G59130,Unmethylated,tandem,0.343478340703537
AT5G59140,Unmethylated,unclassified,0.201871870898551
AT5G59150,Unmethylated,wgd,0.208667844135194
AT5G59160,Unclassified,wgd,0.23655531910288
AT5G59170,Unmethylated,unclassified,0.736517758538856
AT5G59180,Unmethylated,unclassified,0.191855536472653
AT5G59190,Unmethylated,proximal,0.614593940120556
AT5G59200,Unmethylated,unclassified,0.52074592249861
AT5G59210,Unmethylated,unclassified,0.149622807617882
AT5G59220,Unmethylated,wgd,0.36845245726273
AT5G59230,Unmethylated,unclassified,0.731600732983163
AT5G59240,Unmethylated,dispersed,0.45877036214364
AT5G59250,Unclassified,unclassified,0.229675365402306
AT5G59260,Unmethylated,tandem,0.755477249156742
AT5G59270,Unmethylated,tandem,0.849722524102267
AT5G59280,gbM,dispersed,0.893981298489638
AT5G59290,Unclassified,wgd,0.224199941212375
AT5G59300,Unmethylated,wgd,0.201948643296608
AT5G59305,Unmethylated,unclassified,0.858022588921771
AT5G59310,Unmethylated,tandem,0.517849734403341
AT5G59320,Unmethylated,tandem,0.388797813840985
AT5G59330,Unmethylated,tandem,0.831201584072186
AT5G59340,Unmethylated,unclassified,0.764732104820198
AT5G59350,Unmethylated,dispersed,0.244514542855132
AT5G59360,Unmethylated,dispersed,0.452104801949693
AT5G59370,Unmethylated,wgd,0.769804239040289
AT5G59380,Unmethylated,wgd,0.158267551047667
AT5G59390,Unmethylated,dispersed,0.515583052880797
AT5G59400,Unclassified,unclassified,0.34540921859982
AT5G59410,Unmethylated,unclassified,0.186301451645233
AT5G59420,Unclassified,unclassified,0.242333843292184
AT5G59430,Unclassified,wgd,0.26806275467584
AT5G59440,gbM,unclassified,0.288000913352631
AT5G59450,Unclassified,wgd,0.194463107856411
AT5G59460,Unmethylated,unclassified,0.202227496585053
AT5G59470,Unmethylated,dispersed,0.17052604251789
AT5G59480,Unclassified,tandem,0.288730989235198
AT5G59490,Unmethylated,tandem,0.692401099823351
AT5G59500,Unclassified,unclassified,0.273028289212738
AT5G59510,Unmethylated,wgd,0.583389873693272
AT5G59520,Unmethylated,unclassified,0.792936299374808
AT5G59530,Unmethylated,tandem,0.773457910797851
AT5G59540,Unmethylated,tandem,0.434252747930148
AT5G59550,Unmethylated,wgd,0.23659236787883
AT5G59560,Unclassified,unclassified,0.107762298916143
AT5G59570,Unmethylated,wgd,0.31653506715095
AT5G59580,Unmethylated,wgd,0.727758549591174
AT5G59590,Unmethylated,tandem,0.618397756761573
AT5G59600,Unclassified,unclassified,NA
AT5G59610,Unmethylated,unclassified,0.287935845611389
AT5G59613,Unmethylated,wgd,0.1458228699644
AT5G59616,Unmethylated,unclassified,0.966064123328005
AT5G59650,gbM,wgd,0.303821733736285
AT5G59660,Unclassified,tandem,0.323947504093985
AT5G59670,Unmethylated,tandem,0.431421362021894
AT5G59680,Unmethylated,tandem,0.692964705522598
AT5G59690,Unmethylated,wgd,0.233295081796396
AT5G59700,Unmethylated,wgd,0.301256154663004
AT5G59710,gbM,wgd,0.12201032345933
AT5G59720,Unmethylated,wgd,0.690589187663643
AT5G59730,Unmethylated,wgd,0.235851416391545
AT5G59740,gbM,wgd,0.277295985620838
AT5G59750,Unclassified,unclassified,0.244393258273827
AT5G59760,Unmethylated,dispersed,0.661947137365828
AT5G59770,Unmethylated,unclassified,0.153056489689149
AT5G59780,Unmethylated,wgd,0.541208000768772
AT5G59790,Unmethylated,wgd,0.274911996266802
AT5G59800,Unmethylated,unclassified,0.184006862091099
AT5G59810,Unmethylated,dispersed,0.746301118215715
AT5G59820,Unmethylated,wgd,0.296090768890134
AT5G59830,gbM,dispersed,0.145247450208529
AT5G59840,Unmethylated,wgd,0.200046737305384
AT5G59845,Unclassified,dispersed,0.559334432169639
AT5G59850,Unclassified,wgd,0.249526203297663
AT5G59860,Unmethylated,wgd,0.500314455324241
AT5G59865,Unmethylated,unclassified,0.417155785436453
AT5G59870,Unmethylated,dispersed,0.262811487290845
AT5G59880,gbM,wgd,0.0950153203895221
AT5G59890,Unclassified,tandem,0.156211686652367
AT5G59895,Unclassified,unclassified,0.935768661246231
AT5G59900,gbM,unclassified,0.166753530374944
AT5G59910,Unmethylated,wgd,0.155711174225651
AT5G59920,Unmethylated,wgd,0.302951608537986
AT5G59930,Unmethylated,tandem,0.819736926805377
AT5G59940,Unmethylated,tandem,0.748565443599153
AT5G59950,Unclassified,dispersed,0.13700193087271
AT5G59960,Unclassified,unclassified,0.201945878357124
AT5G59970,Unmethylated,wgd,0.320346805185621
AT5G59980,Unclassified,unclassified,0.187540843487252
AT5G59990,Unmethylated,transposed,0.490459060680894
AT5G60000,Unmethylated,dispersed,0.832058668825139
AT5G60010,Unmethylated,wgd,0.861022552595916
AT5G60020,gbM,transposed,0.370148310526067
AT5G60030,Unmethylated,dispersed,0.220810493522415
AT5G60040,gbM,unclassified,0.191221181107298
AT5G60050,Unclassified,unclassified,0.158092170926966
AT5G60060,Unmethylated,transposed,0.859687142429556
AT5G60070,Unclassified,transposed,0.887357870906279
AT5G60080,Unmethylated,unclassified,0.925779659456543
AT5G60090,Unmethylated,unclassified,0.908791550742496
AT5G60100,Unclassified,transposed,0.201815286872632
AT5G60110,Unmethylated,proximal,0.860630079870197
AT5G60120,Unclassified,unclassified,0.246654826085369
AT5G60130,Unmethylated,tandem,0.604464151887221
AT5G60140,Unclassified,tandem,0.609463966760098
AT5G60142,Unmethylated,tandem,0.426294562268522
AT5G60150,Unmethylated,unclassified,0.35671279929775
AT5G60160,Unclassified,unclassified,0.119003835678241
AT5G60170,gbM,wgd,0.236936895989612
AT5G60180,Unmethylated,proximal,0.711245732862679
AT5G60190,Unmethylated,unclassified,0.203056766403477
AT5G60200,Unmethylated,wgd,0.255471469667799
AT5G60210,gbM,transposed,0.234893870739937
AT5G60215,Unmethylated,unclassified,NA
AT5G60220,Unmethylated,wgd,0.73058032779711
AT5G60230,Unmethylated,wgd,0.271532684763866
AT5G60240,Unmethylated,unclassified,0.965186153288789
AT5G60250,Unclassified,wgd,0.57318837429225
AT5G60260,Unmethylated,unclassified,0.929924248128892
AT5G60265,Unmethylated,unclassified,0.908184538729804
AT5G60270,Unmethylated,wgd,0.440991621739514
AT5G60280,Unclassified,tandem,0.1808697262677
AT5G60290,Unmethylated,unclassified,0.295778406036722
AT5G60300,Unclassified,tandem,0.252169110885707
AT5G60310,Unmethylated,tandem,0.588341621017754
AT5G60320,Unclassified,tandem,0.81897548130566
AT5G60335,Unmethylated,unclassified,0.356704122364938
AT5G60340,Unmethylated,unclassified,0.178672658701675
AT5G60350,Unmethylated,unclassified,0.915378283166329
AT5G60360,Unmethylated,wgd,0.245250351782421
AT5G60370,Unmethylated,dispersed,0.220056529254936
AT5G60380,Unmethylated,dispersed,0.807840185615876
AT5G60390,Unmethylated,unclassified,0.126631812744423
AT5G60400,NA,unclassified,0.169463251638751
AT5G60410,gbM,unclassified,0.124972296673337
AT5G60430,Unmethylated,unclassified,0.206397557079707
AT5G60440,Unmethylated,dispersed,0.364608466377291
AT5G60450,gbM,unclassified,0.307967116937813
AT5G60460,Unmethylated,unclassified,0.270942334201382
AT5G60470,Unmethylated,wgd,0.598429940525084
AT5G60480,Unmethylated,transposed,0.891984520643932
AT5G60490,Unmethylated,transposed,0.530592966898442
AT5G60500,Unmethylated,tandem,0.915898706458438
AT5G60510,Unmethylated,tandem,0.887966462674888
AT5G60520,Unclassified,tandem,0.924010098214787
AT5G60530,Unmethylated,tandem,0.870082511215775
AT5G60540,Unclassified,unclassified,0.182501341540434
AT5G60550,gbM,wgd,0.296505278121499
